datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2023-04-09,0.1,Family Leisure,Economy Class,Honolulu Seattle,1.0,1.0,3.0,1.0,1.0,1.0,1,do not recommend,True,"  Buyer beware. I purposely booked air and hotel travel package through the Hawaiian airlines website, but it turns out it actually went through Expedia without my knowledge. Several issues: website had the option selected to pick seats (that was a lie). Received a pop-up message I could pick seats after booking, (another lie). I never received a confirmation email, and had to call in to get a confirmation the day before the flight. When I called in to get the confirmation I was told that I did not book through the airline website. They said I booked through Expedia. I was never able to pick my seats and flying with kids makes it very stressful not knowing where everyone is sitting. The gate agent apparently picks your seats for you. They will however offer to sell you upgraded seats which is pretty greasy. Staff are extremely rude and not very helpful. Seats were uncomfortable and the inflight entertainment system was broken and no WiFi. Very expensive checked bag fees, you pay for all checked bags. Pretty much everything about this airline is bad. 0/10 do not recommend.",-1
2023-03-16,0.1,Couple Leisure,Economy Class,Seattle to Maui,1.0,,1.0,,,1.0,1,total melt down today,True," Hawaiian customer service total melt down today. After arriving two hours early for flight we were told there would be a delay in flight. About 1 hour before a 9:45 am flight we were told the flight would be leaving at 6:00 pm. We found an alternate route to Maui via Southwest. Hawaiian air customer service could provide no information on what kind of compensation we would receive. They had no clue of how to assist us with other routes we could take. When we had a lay over in San Jose we found out the flight was canceled. We called customer service to find out what would happen with our bags as we would be in Maui already. They could provide no information about our luggage and how it would be handled, and still no information about compensation. Total customer service melt down. Will be waiting in Maui for luggage and compensation. Not happy with Hawaiian Air.",-1
2023-03-16,0.4,Couple Leisure,Premium Economy,Honolulu to Los Angeles,2.0,1.0,4.0,,,4.0,3,Thanks for making a stressful travel day,True,"  So my ticket was zone 3 Priority. My question was will they call a priority line to board or is it just zone 3. This agent yelled at me telling me my ticket says zone 3 over there! (I can read and write) I follow up with, it also says priority boarding so I’m just asking to make sure I board with the right group or doesn’t really mean anything? Zone 3 over there in an unnecessary loud yelling pitch once more. There is no reason to yell at any passenger. She has the wrong temperament for her job. I was Embarrassed and boarded my flight very upset in Hawaii of all places. Then, There were issues with plane and we were boarded and de-boarded 2x so we had to stand in line. Just my luck we get her again. Patiently waiting, finally our turn, We wait to be summoned to approach her desk after watching her handle all people before us just fine. She looks up and say do y’all have a question or what? After standing in line all that time, yes we have questions and and need a connection flight issues. She told us she doesn’t know anything we don’t have any option and just to sit tight, sorry. For Another 6 hours. This has been the rudest experience I’ve encountered and added unnecessary stress to a stressful travel day on their part. Now if I would have conducted my self with the same volume and shortness reminding her that I’m not a child. Don’t yell at me I’m standing right here, they would not allow me to board their plane. So I have to take the mistreatment and deal with it after spending my money with this airlines. And I'm sitting here looking at her in her computer helping every guest after me. She didn’t even look at anything in the computer to me! I love coming to Maui. We come every year and this is my first time flying with Hawaiian Airlines (Honolulu was my transfer flight) Never Again. Thanks for making a stressful travel day with Hawaiian airlines more uncomfortable and have me sitting here angry instead of relaxing to get through this next 6 hours in the airport. They announced they were helping with connecting flights over the speaker yet at her desk she advises calling the airline my ticket is with. So why did I stand in line 45 mins at 1 am.",-1
2023-03-16,0.1,Solo Leisure,Economy Class,Honolulu to San Diego via Kahului,2.0,1.0,2.0,1.0,1.0,1.0,2,incompetence of Hawaiian Airlines agents,False,"  Hello, it's a shame for my flight of March 13 at 12:01 Honolulu - San Diego, I show up with my confirmed flight boarding pass seat 14D and despite all that, I am told that the flight is full that I had to take the next flight without apologies or compensation nothing just take the next day's flight at 10:55 the HA58 was also delayed. I went back to Waikiki to take a hotel, I missed my car rental in San Diego, I also paid for the hotel night of March 13 in San Diego for nothing, round trip transportation Waikiki Honolulu airport, j paid more than $250 for the incompetence of Hawaiian Airlines agents.  Bonjour, c’est une honte pour mon vol du 13 mars à 12h01 Honolulu - San Diego, je me présente avec mon vol confirmé boarding pass siege 14D et malgré tout ça, on m’annonce que le vol est complet qu’il fallait prendre le prochain vol sans excuses ni indemnités rien juste prendre le vol du lendemain à 10h55 le HA58 a son tour aussi retardé. Je suis retourné à Waikiki prendre un hôtel, j’ai raté ma location de voiture sur San Diego, j’ai payé aussi payé la nuit d’hôtel du 13 mars à San Diego pour rien, le transport aller retour Waikiki aéroport Honolulu, j’ai payé plus de 250$ pour l’incompétence des agents Haiwaiin airlines",-1
2023-03-16,0.1,Couple Leisure,Economy Class,Maui to Honolulu,2.0,2.0,2.0,,1.0,1.0,3,does nothing to help their customers,False,"  The flight was good, departing and arriving on time. After the HA flight we boarded a flight on another carrier to Michigan, where we found out our luggage hadn't arrived. I called Hawaiian Air and was told by their customer service that it's the airports concern and I need to call there. As I've not experienced this before I followed their direction and after several attempts, reached the lost and found at Honolulu airport, who told me it is not their responsibility and I have to talk with the airline. I went back to Hawaiian Air and was once again told it's not their responsibility and I have to contact the airport. I now resisted this and shared what the airport had told me but the customer service rep was adamant that they don't help with lost luggage. I went back and forth to both parties one more time before filing a police report and filing a complaint with the FAA. If you take the time to read thru the FAA guidelines it is clearly the airlines responsibility to assist with lost luggage, but Hawaiian Air does nothing to help their customers with this. I was going to sign up for their credit card and intend to use them more often, but I will now do what I can to stay away from them.",-1
2023-03-15,0.3,Solo Leisure,Economy Class,Hilo to Honolulu,2.0,3.0,3.0,5.0,1.0,3.0,1,they treat me like the low class,True,"  I took advantage of the low fare that Hawaiian Airlines offered and then they treat me like the low class that the ticket represents. I had to check my own bags but I couldn't select my own seat. No one is available to help you check your bags because all the agents are standing at the boarding gate and sorting out the seating arrangement for the low budget flyers ... and that's how they assign their staff time. You then board in group 6 and scrap for baggage space in the overhead bins. You get what you pay for and you are treated like it too. Only positive of the trip was the movie selection, after you pay $4 for earbuds.",-1
2023-03-11,0.2,Business,Premium Economy,Honolulu to Las Vegas,3.0,2.0,1.0,3.0,,1.0,2,big change in quality,False," Hawaiian Airlines used to be good; known for its friendly service and flexible reservations. However, I notice a big change in quality. The reservations person on the phone said that we could get a credit on a ticket we had to change but when I called to make reservations they did not honor the ticket. The staff also made us wait 3 hours on the plane due to plane problems. When I alerted them that they needed to allow us to get off the plane after 3 hours according to Federal guidelines, they got upset. No food or water during the wait. Poor service too.",-1
2023-03-11,0.1,Solo Leisure,Premium Economy,Honolulu to New York,1.0,,1.0,,,1.0,1,refuse to honor a travel voucher,False, They refuse to honor a valid travel voucher that they issued. Don't ever accept one for a reservation or seat change. I emailed customer service and spoke to three different people and none were able to or willing to help. The voucher doesn't expire until July 2023.,-1
2023-03-05,0.1,Couple Leisure,Economy Class,Maui to Lihue via Honolulu,2.0,,1.0,,,1.0,1,shockingly poor experience,False,"  Really shockingly poor experience! Our flight out of Maui was delayed and we ended up missing our connection to Lihue. There was no text notification (like we routinely get with Delta), and the PA announcements don't reach outside the immediate gate area so we didn't hear the page. They got us on another flight, assuring us that the last flight of the day usually waits on folks connecting. We relied on that, but our flight to Lihue did not wait the extra 10 minutes and we were left in Honolulu. They put us up in a seedy ""hotel"" I wouldn't board my dog in (room smelled like a dirty bathroom). Staff on board and in Honolulu could not have cared less, and frankly, I'll take less smiling and ""mahalo"" for efficient customer service.",-1
2023-03-04,0.1,Family Leisure,Economy Class,San Francisco to Sydney via Honolulu,2.0,1.0,1.0,1.0,1.0,2.0,1,Service quality is bad,False,"  Service quality is bad, found attendants to be rude in nature. Food choice for vegetarians does not exist and hostess will make no attempt to provide you with alternative. Web checkin - tried at all times thinking may be server is busy but alas no success.. Entertainment unit is hit or miss. Headphones provided are not so good and did not work when connected to infotainment. Overall seat size seemed smaller than other airlines.",-1
2023-02-26,0.2,Business,Business Class,Kansai to New York via Honolul,1.0,2.0,1.0,1.0,,1.0,2,"Hawaiian Airlines, never again",True,"  Pros: Cheap business class tickets. Cons: You get what you pay for! But I learned my lesson the hard way! Cabin Staff service needs to be much better for first/business class. Please stop calling it Champagne when you are serving prosecco! Ground service Horrible in JFK. I had extra baggage and needed to pay for it. It took four staff 35 minutes to process the payment after being passed on to three different check-in desks. Not a word of apology or regret for having me wait for 35 minutes because they did not know how to do their job! My flight was from JFK to KIX with a night stop in HNL  which I did not ask for). I was told they would not through check my luggage to KIX. I had to retrieve all my six bags in HNL, they do not have storage in Terminal 1. Have to drag luggage all the way to Terminal 2, and it's 20$ a piece for overnight storage. Fellow passengers came to my aid with the difficulty in handling my luggage at HNL but the Hawaiian Airlines staff just shrugged it off despite asking for help. The next day when checking in for my flight to KIX at HNL was told I needed to pay for extra bags again but eventually did not have to after some back-and-forth discussions. For Inflight entertainment, ipads are handed out with not much entertainment in them! The business class lounge was full in HNL with a large majority being Priority Pass members so I had to use one downstairs. the choice of snacks and beverages were unimpressive, when I finally made it on my second go. Hotels are not offered by the airline for the night stop in HNL! Moral of the story: Hawaiian Airlines, never again!",-1
2023-02-26,0.2,Solo Leisure,Economy Class,Los Angeles to Honolulu,1.0,1.0,1.0,1.0,1.0,1.0,1,worst service I’ve ever had,True,"  It was the worst service I’ve ever had! First they delayed my flight for 6 hours. Then at the airport the delayed a flight again for 1 more hour and said that our plain is coming from Vegas. Very nice and good to know, do they give trouble to plan a time? Others flight to Hawaii with other airlines didn’t get canceled! So disrespectful! I will never buy them again.",-1
2023-02-16,0.3,Couple Leisure,Economy Class,San Francisco to Honolulu,5.0,5.0,5.0,5.0,4.0,5.0,5,never be relying on Hawaiian again,True,"  I’m very disappointed and upset. My husband and I bought round trip tickets to Hawaii and returning to San Francisco in February. The flight to Hawaii was great as always but on the return flight the day before I tried to check us in and it turns out that Hawaiian Airlines canceled our flight tickets - why ? I have no idea. I called Expedia because that’s who we booked with for our vacation package and they said the airline canceled us and that we would get refunded by them (Hawaiian Airlines). We were left with no flight and it was up to us to look for 2 flight tickets so we could go home. 24 hour before our return really? This is so upsetting because the flight was not even canceled it was just our tickets. Ended up spending more money, missing work and not returning home until 2 days after. I’m still waiting for my refund and till this day I don’t know why this happened when I booked and paid 6 months ahead. I will never be relying on Hawaiian Airlines again!",-1
2023-02-01,0.1,Couple Leisure,Premium Economy,Kona to Boston,1.0,1.0,1.0,1.0,1.0,1.0,1,will not book again,False,  Hawaiian Airlines changed my flight and lengthened my layover by 2 hours. When I called to change the flight to closer to what I originally booked and paid for I was told it was too late and I was misunderstanding. I have never had an airline customer service experience like this one where I was blamed for a schedule change on their end. Do not recommend this airline and will not book again.,-1
2023-01-21,0.8,Solo Leisure,Business Class,Honolulu to Seoul,4.0,4.0,5.0,3.0,,3.0,4,Very good experience,False,"  Very good experience. Except for the 2-2-2 configuration this was a world class business class trip. Good food, drinks and friendly staff. On time departure and early arrival. Only minuses, no wi fi and limited choice of entertainment. Aircraft was old but well maintained.",1
2023-01-05,0.1,Couple Leisure,First Class,Kona to Honolulu,1.0,1.0,1.0,,,1.0,1,You could not pay me to take one of their flights,False,"  I have been traveling for 30 years and can't express with words just how bad my experiences with Hawaiian Airlines have been. My wife and I have traveled to Hawaii every January for the past 15 years and every year I contemplate hiring a boat to take me from island to island rather than dealing with this lousy airline. My most recent experience, I had booked two one-way tickets (Maui - Kona and Kona - Honolulu). My plans changed and I only needed the Kona to Honolulu portion of the trip. Rather than being able to make this change online I used chat, text and three phone calls. After more than 2 hours, I was told by the agent that I had to cancel this ticket and then rebook it completely. I said, ok and asked the agent to rebook the flight for me. I was then told that they couldn't rebook it, but I had to use the credit voucher online. After waiting 48 hours, and no credit voucher appearing in email, I logged in and tried to find the credit. Another two hours of waiting for a chat agent, only to be told that I couldn't book this online and had to speak with an agent. Ok, I call the number....90 minutes later, I'm told that ""because I called an agent, they were going to charge me $25 for each ticket for a processing fee."" So, my ticket that had a value of $116 per person, and I was trying to rebook a new ticket for $39, and I was going to immediately lose the remaining value of the credit, was really only saving me $14 off of just abandoning the original ticket and rebooking online. I've never heard of anything so ridiculous in all my years of traveling. Unfortunately, they have a monopoly when it comes to inter-island travel so you have to use them which I guess is why they can get away with providing such lousy service. You literally could not pay me to take one of their flights out of the Hawaiian islands to their mainland or Asia destinations.",-1
2023-01-05,0.1,Family Leisure,Premium Economy,San Francisco to Honolulu,1.0,1.0,3.0,1.0,1.0,1.0,1,This is not 1980 Hawaiian Airlines!,True, Horrific App/website experience that led to calls with a physical agent for 75 minutes on the phone trying to book extra people on the plane. If I didn’t call the seats wouldn’t have been confirmed (we didn’t know this) even though they charged us already. They wanted us to fax a statement over stating the booking was paid for and then call them back to confirm (going through the “system” takes a while to begin with. This is not 1980 Hawaiian Airlines! I won’t be using this airline anymore and I implore you not to either unless you want to spend your pre vacation stressed and hot under the collar!,-1
2023-01-03,0.2,Couple Leisure,Economy Class,Honolulu to Sacramento,3.0,3.0,3.0,1.0,1.0,1.0,1,given random seats and not together,False,"  When I had initially purchased my flight for my fiance' and I, I paid the extra fee for us to pick our seats, to sit together. Day of departure from Sacramento, we no longer had seats assignments. Furthermore, the in flight entertainment and wifi, never worked. The day we are due to fly back to Sacramento from Honolulu, again we lost our seats we picked when purchasing our tickets. We were given random seats and not together. Waited for over 30 minutes before they had an agent at the gate for help. Still we waited another 45 minutes",-1
2022-12-22,0.1,Couple Leisure,Economy Class,Honolulu to Phoenix,2.0,1.0,3.0,1.0,1.0,1.0,3,you had to pay for everything,False,"  I missed my first flight due to their electronic check in system not working and having to wait in the customer service for an hour and a half. The next day Waited for 2 hours just to get our new boarding pass. They tried to charge me $100 just to sit with my wife. At each section in the airport they had one to two people working with up to 50 customers waiting for help. Once we got to the gate they were hostile and undermanned. We tried asking questions about our seats and they told us to ask after they started boarding everyone. Once in the air they brought a food cart that you had to pay for everything, then after that you could get free drinks and a sandwich. No amenities whatsoever where given for free. Headphones, blankets, and real meals you had to buy. They provided movies but expect you to pay for headphones or bring your own.",-1
2022-12-20,0.1,Family Leisure,Economy Class,Maui to Seattle,1.0,1.0,1.0,1.0,1.0,1.0,1,Waited 7 hrs since 1pm,False, Never again. The worst flight experience ever! Waited 7 hrs since 1pm and they still have absolutely no idea whether we will be able to fly tonight or not. Some says there is no pilot available!,-1
2022-12-19,0.1,Solo Leisure,Economy Class,Las Vegas to Honolulu,1.0,1.0,1.0,1.0,1.0,1.0,1,don’t care if you are satisfied or not,False,"  I will never fly them again! I booked a flight from Las Vegas to Honolulu and I booked a flight with a different airlines to get from Honolulu to Australia. Right before departure they said that something is wrong with the engine and we have to wait to fix it. They took almost 2 hours and I didn’t see anyone fixing anything! Due to this, I missed my flight to Australia because of the time of landing! I basically lost around $2500 because I had book another ticket to Australia and also book a hotel room plus food for that night! I was trying to talk to the staff for more than 3 hours at the airport and they kept sending here and there without any solution! The service is so bad, they don’t care if you are satisfied or not.",-1
2022-12-12,0.1,Couple Leisure,Economy Class,Sacramento to Honolulu,1.0,1.0,1.0,1.0,1.0,1.0,1,no one cares to fix the maintenance issues,False,"  We had our flight from Sacramento to Honolulu delayed due to a technical issue as one of the engines didn’t start. It took them over an hour to figure it and in total 2hr delays. On the way back we had technical issues, engine stretch or something (different model). I am not sure how good their maintenance on this airplane are but it’s clearly a problem. We are not frequent flyers with Hawaiian Airlines but people who sits around us said it happens often. Just very sad how no one cares to fix the maintenance issues instead of going through this all the time! What’s the chances that both our flights in days difference had technical issues.",-1
2022-12-02,0.1,Couple Leisure,Premium Economy,KOA to LIH,1.0,1.0,1.0,1.0,1.0,1.0,1,I will never fly Hawaiian again,True," The Hawaiian website froze when I was attempting to book a ticket. I cancelled out of the site, waited to make sure I didn’t get an email saying the reservation went through, and several hours later went back to the site and booked the trip. The next day I got two emails with two different reservations. I called Hawaiian and the agent told me that they could cancel the ticket but not refund it. I asked if it could be used as credit toward a hotel stay and was told that it could. When I tried to redeem the credit the agent told me that it could only be used toward a flight. Hawaiian doesn’t even fly out of DFW so I lost $350. Had they been honest the first phone call I could have potentially used the credit some other way. I will never, ever fly Hawaiian Airlines again.",-1
2022-11-24,0.1,Couple Leisure,Economy Class,Kahalui to Honolulu,3.0,,1.0,,,1.0,2,Don't expect any sort of service,False,  My wife and I flew an inter-island flight from Maui to Honolulu in Nov 22. Although the flight was delayed the experience onboard was fine. Upon arrival into Honolulu one of our bags didn't make it. The man at the Honolulu Hawaiian airlines baggage desk was super rude and quite frankly it felt like he didn't even want to serve us. We filed a 'irregular baggage report' and did the standard protocol. The man at the desk said they would call first thing the following day and let us know our bag whereabouts. The next morning we received no call so decided to call the aiport as we where staying 1.5 hours from the airport. We were put on hold for 3.5 hours and then 2 hours where no one picked up the phone. The following day was the same! On hold for 3 hours and no answer. When someone finally answered they said they had found the bag and would send it out immediately. 2 days later we still hadn't received the bag and once again couldn't get through on the phone to anyone at the airport. We ended up driving to the airport where there were 3 staff working on the hawaiian airline baggage desk not serving anyone talking amongst themselves. When I asked why no one was answering their phone they all laughed. My bottom line! Don't expect any sort of service at all with Hawaiian airlines... especially if something goes wrong.,-1
2022-11-19,0.1,Solo Leisure,First Class,Honolulu to Kona,1.0,1.0,1.0,1.0,1.0,1.0,1,surprised at the poor customer service,False," I'm not one to leave reviews but feel the need to warn people away from this airline. As someone who travels domestically and internationally very regularly I was surprised at the poor customer service and ""gotcha"" approach with flight changes. I made an error with booking inter-island transit and within 15 minutes tried to change it only to be told that customer service was unwilling to do so based on the ""fare rules."" mind you it was a first class ticket that had been changed once to this new island and by accident I got the wrong airport. This was disappointing and frustrating and, from my experience, not in line with industry standards for any other American or international carrier I have used (aside from deeply discounted budget brands). Do yourself a favor and avoid this airline. You don't want to be in my situation where an error caught in 15 minutes means you forfeit your $$$. So many other airlines fly to Hawaii and actually have some basic standards of customer service. The money grab really feels inconsistent with the beautiful culture of Hawaii. How disappointing.",-1
2022-11-11,0.1,Couple Leisure,Premium Economy,Boston to Honolulu,1.0,1.0,1.0,1.0,1.0,1.0,1,Will never fly them again,False,"  Will never fly again. Booked a flight a year out and paid 345 each extra for extra comfort seats. 670 dollars. Went to check in the day before the flight and not only were my partner and I not even in the same area of the plane, we lost extra comfort. Called customer service and was told for over an hour our seats were gone and there was nothing they could do. Told us someone else had our seats. Then paid 270 per seat (540) to re upgrade and was told I would be reimbursed if I spoke with agents at Logan. They then told me I would have to call customer service. Kept going back and forth and both were useless, rude and zero help. Was told ""don't worry"" this won't happen 10 days later your seats are good to go. Checked in 10 days later and had same issue. They have literally stolen over a thousand dollars from me and just could not care less. Will never fly them again or recommend them to anyone. A terrible experience from start to finish.",-1
2022-11-04,0.2,Couple Leisure,Economy Class,Oakland to Honolulu,1.0,2.0,3.0,1.0,,1.0,1,I won’t fly with them anymore,True,"  I’ve had so many problem with Hawaiian over the years that I had to write a review at this point. It started with them canceling my husbands and I’s flight during Covid and not offering any sort of voucher for a last minute hotel. If you can imagine, getting a hotel day of on Honolulu is the worst. Talk about cockroaches and a nasty bed. Not to mention being put on hold for 3 hours only to give up, call back later and be put on hold again for hours. That was in 2021. Later that year we purchased tickets and they were unable to check us in as though our tickets never even existed. que going to the “services” line in the Honolulu airport and coming close to missing our flight - not because we weren’t early but because the wait in the line was nearly out the door. And the employee barely knew what she was doing so everything took forever. If you’re unable to do the job properly you need more training. Now I go to check in in 2022 and they got rid of the check in lines all together and have kiosks and people walking around- you weigh your own bag etc. remember this is all at the Honolulu location. If you have an issue- just go wait in a line for hours and miss your flight. They got rid of free check in bags for military spouses (no other airline does this) the customer service said because they have “issues” with people sneaking bags or something - no, it’s clearly cutting corners. Active duty personnel is still allowed to have free checked bags but they have to go to the line that take 3 hours to simply have one checked bag. So they make you really contemplate if that free checked bag is worth missing your flight! Also all of this with no heads up with changed in policy’s. Unfortunately I already booked multiple flights with them the next month because they pop up the cheapest. But out of principal and their treatment of military and corner cutting I won’t fly with them anymore. Military and their spouses already have a hard enough time traveling around, paying for way more flights than normal people, so it’s clear how they feel about military. And before anyone says anything about military occupation, we all Know big corporations don’t care about that. They just want their $30 dollars, and to make sure they hire as little employees as possible. Also the seats are squished together so even as a small woman I’m shoulder to shoulder with people and can barely move. It was a nightmare trying to get comfortable",-1
2022-11-03,0.1,Couple Leisure,Business Class,Honolulu to New York,4.0,3.0,5.0,5.0,1.0,1.0,5,ruined the whole experience,True," Before my flight I called Hawaiian airlines to get an approval to use my cpap machine on the plane each way from New York JFK to Honolulu. The woman told me I would have to upgrade my seat because coach does not have outlets but extra comfort does have them so I had to pay over $900 for upgrade for my wife and I to use my medical device. Only allowed 100 watts for a battery and that’s not enough to run a cpap machine. Flight from JFK to HNL no problem used the machine 5 star. Return flight from HNL to JFK I was told cpap machines are not allowed on the plane. I told the lady I was approved to use it. They called the supervisor and he said it is a safety issue I cannot use it. I said it is only a safety issue if it is used in the emergency exit, and this is not where I am sitting. Told him I was allowed to use it on flight 51 on the way to HNL. He said no I cannot use my machine on an overnight flight, my throat literally closes up from snoring. After reading Hawaiian Airlines rules it clearly says rule number 8 cpap is a medical device and allowed to be used. It's a shame this ruined the whole experience of flying with Hawaiian airlines because all the rest of the staff was great. Paid the for the seats so I can use the cpap.",-1
2022-10-24,0.1,Couple Leisure,Economy Class,Melbourne to Hawaii,2.0,1.0,3.0,3.0,1.0,1.0,2,It is so sad to be treated so inhumane,True,"  Me and my wife had the worst experience on this airline. When arriving to Hawaii our baggage was lost and not one employee could care about our lost luggage. We contacted managers, employees and multiple people and not one person was compassionate, empathetic, cared or took the time of the day to follow up on this with us. I would not recommend flying this airline with our baggage still lost and us consistently being treated like just a number to them. It is so sad to be treated so inhumane.",-1
2022-10-23,0.1,Couple Leisure,Economy Class,Maui to Honolulu,2.0,2.0,2.0,2.0,,1.0,1,Terrible customer service,False,"  Worst airline I have ever flown with. Chaotic, unorganised, unhelpful. Lost our bags twice. Said they would email or phone me when arrived. Still hadn’t heard anything after 4 days so turned up at airport and bags were sitting in a corner! Ruined my holiday. Terrible customer service. After traveling to 49 countries, this is the worst airline I have ever experienced. Would avoid whenever possible.",-1
2022-10-21,0.1,Family Leisure,Economy Class,Los Angeles to  Maui,3.0,3.0,4.0,1.0,,1.0,1,left the gate 15 minutes early,False,  Worst experience of my life! Booked an 8:10am flight that left the gate 15 minutes early and left us behind due to TSA checks. We tried to board and they told us too bad it’s gone and out bags we’re already on the flight and gave us a number to call. We called reservations and went rounds for over an hour and a half! During that time they changed the flight prices on us 3 different times! After trying to get ahold of a manager and refusing to transfer we finally were forced to book the only flight they had. Cost us $2500 when it shouldn’t have been more than $100! Not only that but they took so long to get us situation we almost missed a 2nd flight! When we boarded the plane we were informed they don’t offer wifi which was a huge disappointment for a long flight! Emailed corporate to complain and they wrote me a sorry letter basically refusing to refund me and offer flight credits knowing I’ll never use them! Don’t waist your money on this airline they are the worst!,-1
2022-10-14,0.2,Solo Leisure,Economy Class,Kahului to Portland,3.0,4.0,4.0,3.0,3.0,1.0,1,the worst experience,False,"  Absolutely the worst experience. I’ve had issues with Hawaiian Airlines for the past few months. Flights are delayed, bags and 30 minutes to be picked up. The only saving grace was the flight attendants. They seem to be much more empathetic with the situation.",-1
2022-09-23,0.1,Family Leisure,First Class,Los Angels to Honolulu,1.0,2.0,5.0,3.0,,1.0,1,customer service incredibly bad,True,"  Where do I begin… arrived at airport before start of boarding. Booked first class tickets for the family in row 1 because a representative from their dial-in hotline said that’s where the bassinet would be. We decided to spend the additional money to ensure our 4 month old infant son (and us) would be comfortable. First, there was no first class boarding. Waiting in line with what seemed like every other boarding class. Second, arrived at our seats to discover there was no bassinet. The bassinet was the primary driver for the splurge on the 1st class seats… If I had seen the old ratty seats in the first class cabin in advance, I would have never opted to spend the extra money. Oh well… nothing the flight stewardess/stewards could do. They were incredibly polite. The plan takes off and everything sounds odd. After about an hour or two in air, we have to turn around due to mechanical failure. We were incredibly disappointed because it was virtually impossible to get our kids into the plane. We’ll it happens… Seemed like onboard crew was not given any information. Meals were served and unfortunately did not have much time to eat before crew had to clear everything for landing. We ended up landing back at LAX with emergency services crews everywhere. Quite literally a fleet of fire trucks. We disembark the plane and are instructed to stay by the gate. We stay there for quite a while. At some point, I notice the agents were no longer at the gate we exited the plan through but at a new gate with a new flight time and arrival time. I ask if this was our new flight and the response was less than enthusiastic. No explanation. No details. Seemed like they were looking to get back to their conversation and I was rudely interrupting. I go back to my seat and then the manager comes onto the PA system and informs everyone that the flight is delayed. I once again go to the boarding desk at the new gate and ask- “So, what are the options now?”. Answer now is “You’ll get a room, meal vouchers and then come back for a 1:45pm flight. I respond by telling them I would simply go home. I have 2 very young kids and it’s going to be incredibly difficult to I come back that early in the morning… what are my options? Answer was “well you can take the room and voucher or not… that’s up to you. If you want a refund, you would have to call. I forget the name of the department they mentioned. Once again very short and semi rude replies. Whatever, we’re now instructed to pickup our bags at bag. I call the hotline and more of the same. Essentially go on the early morning flight or travel 2 days later. No compensation for the lost time, lost money in other bookings, transportation, etc. not that I had asked but their general go to was “file a complaint”. In conclusion- planes are old and tatty. Food was by far the worse I’ve had on an airplane, and almost all levels of customer service were incredibly bad. I’ve never seen an airline with staff so uninterested in what they do. I do have to note their in-cabin crew was very nice. They seemed to have truly tried to help. Everyone else was god-awful. Remember… if this was my experience in first class, what would it be for folks in the other seats?",-1
2022-09-20,0.4,Couple Leisure,Economy Class,Honolulu to Kahului,1.0,4.0,4.0,2.0,,4.0,2,unable to sit with my husband,True,"  I traveled using this airline for my honeymoon and I was unfortunately disappointed. Although the Hawaiian feel was fun and they provided much appreciated snacks/beverages, I was unable to sit with my husband on both flights to and from my destination even though we had purchased the tickets together. The seats are extraordinarily uncomfortable making the 5 1/2 hour flight painful. I will not be using Hawaiian air the next time I travel.",-1
2022-08-29,0.5,Couple Leisure,Economy Class,Honolulu to Maui,3.0,4.0,4.0,3.0,3.0,4.0,3,said this may have been a computer glitch,True,"  I booked 2 flights with Hawaiian airlines (HA) directly through their website. I tried to check in and and baggage for my flights the day before when I received the email reconfirming my flight. It would not allow me. So I called. The customer service rep told me the amount I had paid for said flight was just to ""place my flight on standby"" and the 2 seats I purchased were not actually confirmed. He said this may have been a computer glitch because this never happens or sometimes with HA this happens because people want to pay their taxes for the flight at the airport. This has never happened before with any other airline I have used. I received no notice that my flight was not confirmed, instead I received the opposite that my flights were confirmed. If I had not called I may have gone to the airport to find out there were no more available seats on the flight (customer service rep told me this). This is crazy. I paid another $100 something for taxes. At first I thought it was a scam, but realized that didn't make sense because they had the correct flight info and my info before I have it to them. So thank God it wasn't a scam, but risked almost missing 2 flights on my honeymoon because of a ""computer glitch"" or failure to contact me to let me know my flight was not confirmed. None of this makes any sense. Customer service rep was very nice and worked with me. But extremely frustrating and still do not understand how this happened",-1
2022-08-27,0.1,Couple Leisure,Economy Class,Kona to Oahu,1.0,1.0,1.0,,,1.0,1,Overpriced on luggage and unfriendly,False,"  Flight 167, terrible gate service. After 20 years of flying with this airline you just lost my business. It seems the gate people favor visitors over the local Kamaiana who are the main source of keeping your airlines open. Overpriced on luggage and unfriendly.",-1
2022-08-26,0.9,Couple Leisure,Economy Class,New York to Honolulu,5.0,5.0,5.0,4.0,,5.0,5,thank you Hawaiian for a job well done,True,"  Boarding at JFK's Terminal 4 orderly and efficient. Seats comfortable for the nine hour flight back to Honolulu. The cabin crew was awesome with their food and snack service. The complimentary wine with the meals is a nice touch albeit the only course was a vegetarian pasta dish with salad and cookie. The snack prior to landing was good as well, especially with the mac-nut chocolate included. The flight itself was extremely smooth with very little turbulence along the way. Of the various airline pilots from different companies which I have flown, HA pilots make the smoothest landings, well appreciated. HA's entertainment could use more varieties of movies, and definitely a wi-fi system on board which HA has none. All in all thank you Hawaiian for a job well done. Hawaii truly does fly with Hawaiian.",1
