datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2018-06-20,0.1,Business,Economy Class,Philadelphia to Myrtle beach,1.0,1.0,1.0,1.0,1.0,1.0,1,Don’t fly American,True,  Philadelphia to Myrtle beach. Sat on the tarmac while pilot told us weather was bad. Flight cancelled and returned to gate. Rebooked 24 hours later. No one offered meal or hotel. Turns out it was not weather but a technical issue. Why can airlines lie and get away with it? Don’t fly American.,-1
2018-05-31,0.2,Couple Leisure,Economy Class,Mazatlan  to Dallas Ft.Worth,2.0,2.0,5.0,,,3.0,3,Why did I pay extra,False,"  Mazatlan  to Dallas Ft.Worth. The plane had only 1 working bathroom which resulted in the aisle being blocked for almost the entire flight. This is unsafe and inconveniet. When I checked in, even though I paid extra for my ticket to be able to have a carry on, they made me check it. I told them I didn't want to because I had medicine in it. They told me to take the meds out and check it. Why did I pay extra for my ticket?",-1
2018-05-18,0.1,Solo Leisure,Economy Class,Cleveland to New York JFK,,,,,,1.0,1,American Eagle customer review,True,"  Never fly this airline. They failed two times to tell me I was standby on the next flight and the next day also. My handicapped friend & I waited five hours to be told that. I could have booked another airline or drove to JFK for my connecting flight on British Airways. I was surprising my daughter for mother's day, flying back with her to Lebanon. Approx $1200 later I am rescheduling until Sept after driving from Michigan to Cleveland so my sister would care for my animals. Terrible, no response from them.",-1
2018-05-10,0.2,Business,Economy Class,College Station to Washington via Dallas,1.0,,3.0,,,1.0,1,2marked decline in reliability,True," College Station to Washington via Dallas. I have flown out of College Station for six years. I have noticed a marked decline in the reliability and on-time performance of the American Eagle flights in the past year or so. I have flown four times in the past couple of months, and each time the flight was delayed at least an hour. Today I scheduled a connection with an extra hour of connection time, but it is not enough. I am going to miss the connection. I fly internationally quite often and have given up trying to fly American Eagle for those trips, because missing the connection is not something you can recover from. The thing I hate the most is the way they say, delayed 20 minutes. Then delayed an hour. Then delayed an hour and 10 minutes. Then delayed two hours. etc. If the delay were at least estimated with a little more accuracy, then a person could make plans. The problem is that the planes are so ancient that there are constant maintenance problems. This airline, like nearly all US carriers, is a mess. It is just terrible. If I had any choice at all about travel, I would not fly American Airlines, but in my town there are very limited options. Unfortunately American Eagle does not give a darn about its quality of service. The ground crew in CLL just shrugs their shoulders. Not their fault.",-1
2018-04-24,0.2,Family Leisure,Economy Class,Louisville to Dallas,1.0,3.0,3.0,,1.0,3.0,2,never fly American Airlines,True, Louisville to Dallas. We arrived at the airport at 416pm because our flight was set to leave at 635 PM. The boarding pass at first was not confirmed at the ticket desk. The staff had to go get a supervisor. He said she could not find it because my flight had been changed to depart at 8pm. Instead of gate 29 we were now 49. We walked to 49. I looked at my phone and at 417pm and got an alert starting the flight would be late. I was already at the ticket desk by then. Then after sitting for two hours next to gate 49 they announced my flight gate had changed to 1. I have a fused foot and if my daughter had not been with me I would not have made that walk with my luggage in time. I will never fly American Airlines or its affiliates ever again.,-1
2017-11-11,0.2,Family Leisure,Economy Class,"Washington DC to Toronto, Canada",2.0,2.0,3.0,1.0,,1.0,2,cramped into the shuttle bus,False,"  After the 50 passengers were cramped into the shuttle bus, we were told the pilot requested mechanics to deal with a technical issue and we would have to wait a ""couple of minutes"". 10 min later, with doors closed it was hard to breath. The driver cranked the AC to full blast and opened the doors and now we were freezing. After 30 min standing in a cold, packed bus, we were told we would go back to the terminal. Another 10 min later the issue was solved by an off duty mechanic, and we were lucky to be on our way. In short, it was disrespectful, and a health hazard experience.",-1
2017-11-04,0.1,Business,Economy Class,Wichita to Cincinnati via Chicago,3.0,1.0,3.0,,,1.0,1,Generally unfriendly service,False,"  This was a top to bottom terrible experience with American Eagle. I usually fly Delta and now know why. This flight was booked for me for business. Generally unfriendly service especially by gate staff that either seem inexperienced or poorly trained. 1 to 1.5 hour delays on O'Hare-Wichita both ways, with a 20 min wait on tarmac at O'Hare from CVG due to no boarding tunnel driver. 3 gate changes at O'Hare within 45 min. Late arrival, arrived at hotel after mignight for AM talk. Coming home, was reassured connection would be no problem, then progressive delays and missed connection. Was told by attendant there would be customer service agent to rebook and arrange hotel, but there was none. Gate staff was grumpy and blithely said no hotel because was weather delay, then I asked her to confirm, she reluctantly called and confirmed it was mechanical. Took 15 min to get hotel voucher 30 min away and told could call for shuttle, called hotel and they said no shuttle and airline ""always does that"". Returned to gate and another 15 for cab voucher, still had to cover tip. Hotel at midnight, rebooked for 8am flight. Meal voucher $7 did not cover meal at airport. Flight itself was average enough, arrived safely. Given option, would not travel on American again.",-1
2017-10-15,0.3,Business,Premium Economy,Albany to Chicago,1.0,2.0,4.0,,,4.0,2,I couldn't pick a seat,False,  Albany to Chicago. This plane is clean and attendants pleasant. But I'm upset with the fact I couldn't pick a seat and I am assigned the last seat 18 that does recline. I have a health issues where I would have never chosen this seat. This plane is small and cramped. For where I'm destined I could have picked my usual airline but was suggested by the IT company that is flying me out to pick this one or another airline. I am sadly disappointed. If I can avoid this airline in the future I will. Seat comfort is zero. The lower part of the back indents in so I am hunched forward in this seat that can't recline.,-1
2017-10-10,0.3,Business,Economy Class,Monroe to Dallas Ft Worth,5.0,1.0,1.0,,,5.0,3,hated their jobs and were lazy,False,"  Monroe to Dallas Ft Worth. I have never in my adult life had the flight attendants be so lazy. They were nice, but when it was time for beverages, they not only left out the part where they tell you what they have, by they requested that everyone keep their order to one drink per person (it came off rude). Then the gal walked through with a box holing the snacks and just put it in front of each passanger to get their own snack and then they came through with the drink cart, once my snack was already almost gone. And then why I was surprised, but they came over the speaker to tell everybody to put their shades down, before we landed, so the plane wouldn't get hot. Never have I ever felt like the flight attendants hated their jobs and were lazy.",1
2017-09-07,0.1,Couple Leisure,Economy Class,Chicago to Toronto,1.0,2.0,5.0,1.0,1.0,1.0,1,they allowed overbooking,False,"  Chicago to Toronto, they allowed overbooking - resulted in finding volunteers in current flight to move to next flight and resulted in delaying. I was very surprised by the fact that they allowed overbooking, and they had to find 4 volunteers to move to the next flight. The crew member mentioned that the current flight will not be going anywhere until they find volunteers to move to the next flight. Is this a joke? It's a simple math that if the flight is full, they should not take any more customers, but it happened. Not only this delayed the departure time, they provided no compensation whatsoever for people who waited to meet their schedule; this is outrageous. They are ruthless when it comes to customers being late to board on the flight, and if it's other way around, they want our patience - very frustrating. Another problem was that the flight landed in Cleveland to fuel their gas. This was very upsetting because this implies that they did not fully fuel their gas to get to Toronto. I can't stop myself thinking that they can't do math. This delayed another 2 hours or so, and we finally landed to Toronto at 5:00 pm, instead of 2:31 pm. I have nothing more to say about this airplane other than it's stupid and lazy. Only good thing to talk about is that the flight crew lady on the plane was very nice and tried her best to keep us calm. She needs a raise for covering others' problems.",-1
2017-08-05,0.1,Business,Economy Class,Montreal to New York JFK,3.0,3.0,3.0,3.0,3.0,3.0,1,check their punctuality!,False,"  Montreal to New York JFK. Please be aware before buying a ticket with this airline, check their punctuality!. This particular flight seems to be almost always delayed by close to 90 minutes. I found out through checking Flightstats that this flight (and apparently many more) in the last 12 consecutive days: - 9 of 12 days has been delayed for more than 90 minutes (up to 184 minutes) - 2 of 12 days was cancelled and only on ONE day out of 12 days actually arrrived at the scheduled time ETA. If your travel or work schedule depends on this, choose another connection. AA does not reemburse bought tickets for their proven inability to comply with ticketed departure and arrival times. I had to buy a second ticket to leave Montreal 3 hours earlier.",-1
2017-06-03,0.6,Solo Leisure,Economy Class,Stewart-Newburgh to Toronto via Philadelphia,2.0,3.0,3.0,,,4.0,4,Fairly standard flights,False,  Stewart-Newburgh to Toronto via Philadelphia. Fairly standard flights on American Eagle. The flight crew were OK (with one on PHL-YYZ being particularly friendly) and the Valet service for carry on bags works well. The wonderful thing for me was that these flights were on time (as I had tracked them for several weeks before flying and they were often late). The seats and legroom on these smaller aircraft is quite tight.,1
2017-05-31,0.1,Couple Leisure,Economy Class,Charleston to Miami,3.0,2.0,3.0,,,1.0,1,What a shambles,False,  We are from Australia and flew American Eagle for first time. Never again. We got on the plane in Charleston to fly to Miami after a 2 hour delay. Got to the runway and sat for 30 minutes with nobody telling us anything. Eventually pilot said the plane was too heavy and we needed to return to gate. As there was another plane already there we had to sit on the tarmac for another 20 mins. We eventually got back to the gate where they asked 8 passengers to volunteer to get off. 8 people volunteered and got off. 20 mins later they returned and they started taking fuel off the plane instead. What a shambles. Over 3 hrs late the plane took off. After complaining to American Eagle they offered us a $50 voucher valid for 12 months. I said we live in Australia it's no good to us as we won't be back here for a while. Take it our leave it they said. First time we have flown with American Eagle. Never again. They are a disaster.,-1
2017-05-16,0.3,Business,Economy Class,Toronto to Charlotte,1.0,2.0,3.0,1.0,1.0,2.0,2,Very disorganized and chaotic ,False,  Toronto to Charlotte. Very disorganized and chaotic at the boarding gate in Toronto. Delayed 90 minutes deleting. Maintenance. No food or what're nearby (Gate A9). Nearest food/refreshment A19. On arrival 15 minute delay at arrival gate - no gate agent. Really? The inability to get the easy things causes me to question the company's ability to execute safely.,-1
2017-01-14,0.1,Business,First Class,LAX to SFO,2.0,1.0,2.0,1.0,1.0,1.0,1,unpleasant all around,False,  Los Angeles to San Francisco. I'm a platinum level member of American Airlines. I travel the SFO to LAX with return flight almost weekly. 2017 they made changes subbing out the short flights to American eagle. American eagle is already inconvenient due to the shuttle bus you have to take from the main terminals. Everything is slow and experience is unpleasant all around. So far this year 4 of 4 flights have had significant mechanical plane failures where I've been delayed up to three hours at a time. Unless AA changes these routes to normal planes in and out of terminal four at LAX they are going to lose a very valuable customer.,-1
2016-12-01,0.9,Solo Leisure,Economy Class,IAH to ORD,4.0,,5.0,,,5.0,5,satisfactory experience,False,"  Houston to Chicago. This was a codeshare flight with Etihad. Had a smooth checkin and courteous check in staff at IAH Houston. I lnked the aircraft as it was my first Embraer aircraft experience, just a basic aircraft with no frills and hype. 2x2 seat configuration and was served a coke and pretzels. Overall a satisfactory experience with American Eagle.",1
2016-10-17,0.3,Solo Leisure,Economy Class,VPS to ALB via IAD,1.0,2.0,4.0,,,1.0,2,worst experience ever,False,,-1
2016-08-08,0.2,Family Leisure,Economy Class,MHT to PHL via DCA,2.0,,3.0,1.0,1.0,2.0,2,if you can avoid American,False,,-1
2016-08-01,0.1,Solo Leisure,Economy Class,ROA to CLT,1.0,5.0,1.0,1.0,,1.0,1,"delayed again, then canceled",False,,-1
2016-06-01,0.1,Business,Premium Economy,CMH to LGA,3.0,5.0,4.0,1.0,1.0,1.0,4,a vast contrast,False,"  Flew American Eagle from Columbus to New York. There is a vast contrast between flying American Airlines mainline and American Eagle. American Eagle (AE) is to be avoided if you have any other option, especially if your route uses one of their old embraer or bombardier planes that insist on gate checking roll on bags, CRJ700, ERJ140 and ERJ145. American Airlines mainline are my airline of choice especially when flying internationally. I fly AE in and out of Columbus frequently to connect with the AA mainline international flights. I used to book Delta Connect (DC) flights on separate tickets to avoid AE but the DC schedules changed making that option impractical. As examples, with AE you have a 50/50 chance of arriving in Columbus and having to wait a couple of hundred yards back from the gate for about 10 minutes until the below wing ground handlers saunter out of their break room to marshall the aircraft onto stand. You can then wait an average of 15-20 minutes to have your gate checked bag delivered back to the jet bridge. DC normally do this in under 3 minutes for the same aircraft type. If you hold check a bag you better allow yourself a full 45 minutes before it will be delivered on the carousel. With any weather disruptions anywhere in the AA network they will delay and cancel the AE flights, especially the flights in and out of their 2nd tier bases, to the benefit of the mainline and hub flights. Then you will get a shrug of the shoulders from their staff and a statement that because it is weather related the airline bears no responsibility for any delays etc.. You will have about a 20% chance of a maintenance issue on any given flight with this older fleet. Normally it will take 20 minutes to fix the issue and then typically an hour to update the maintenance logbook before you journey can continue. It is unfortunate that the AE below wing operations are so bad as their above wing staff do appear to hustle and to be nice to the passengers.",-1
2016-05-21,0.9,Solo Leisure,Economy Class,PHX to BFL,4.0,4.0,5.0,,,4.0,4,gave a snack and beverage service,False,,1
2016-03-22,0.1,Family Leisure,Economy Class,PHX to DSM,1.0,,1.0,1.0,2.0,1.0,1,extremely rude to us,False,,-1
2016-03-22,0.9,Solo Leisure,First Class,STL to ORD,5.0,5.0,5.0,,3.0,3.0,5,wonderful in-flight staff,False,,1
2016-02-28,0.3,Business,First Class,ABQ to LAX,4.0,1.0,4.0,,3.0,1.0,1,service is extremely basic,False,,-1
2016-02-25,0.4,Business,Economy Class,ORD to IND,2.0,,1.0,,,2.0,4,experience was mediocre ,False,,-1
2016-02-19,0.1,Family Leisure,Economy Class,SLC to LAX,2.0,2.0,2.0,,,1.0,1,inflight experience not good,False,,-1
2016-02-06,0.4,Family Leisure,Economy Class,SFO to LAX,4.0,1.0,1.0,,,2.0,4,great legroom,False,,-1
2015-12-30,0.5,Couple Leisure,Economy Class,CLT to EWN,2.0,,1.0,,,4.0,3,flight a little rough,False,,1
2015-12-01,0.2,Family Leisure,Economy Class,Philadelphia to Jacksonville,1.0,,1.0,,1.0,1.0,1,American Eagle should be ashamed,False,,-1
2015-11-29,0.8,Family Leisure,Economy Class,ORD to SDF,4.0,3.0,4.0,,,5.0,4,runs a pretty good operation ,False,,1
2015-11-20,0.1,Couple Leisure,Economy Class,NYC to Memphis,2.0,1.0,3.0,1.0,1.0,1.0,1,3 strikes and a bad review,False,,-1
2015-11-08,0.6,Couple Leisure,Business Class,DFW to QRO,2.0,3.0,4.0,,,2.0,3,service was adequate,False,,1
2015-10-26,0.8,Solo Leisure,Economy Class,ORF to MIA,4.0,,4.0,,,3.0,3,I was pleasantly surprised,False,,1
2015-10-25,0.1,Solo Leisure,Economy Class,New York to Rochester via PHL,1.0,,1.0,,,1.0,1,planes were never on time,False,,-1
2015-10-04,0.8,Solo Leisure,Economy Class,DCA to ORD,4.0,5.0,5.0,,,3.0,5,was good value for money,False,,1
2015-10-04,0.1,Business,Economy Class,Bahamas to Miami,1.0,,1.0,,,2.0,1,just goes from bad to worse,False,,-1
2015-09-09,0.8,Solo Leisure,First Class,ABQ to DFW,4.0,3.0,5.0,,,4.0,4,service was good and I'll fly again,False,,1
2015-08-07,0.9,Family Leisure,First Class,ORD to EWR,4.0,5.0,5.0,,,4.0,4,American Eagle customer review,False,,1
2015-07-17,0.9,Solo Leisure,First Class,Chicago O'Hare to Louisville,5.0,5.0,5.0,,,5.0,5,American Eagle customer review,False,,1
2015-07-17,0.9,Solo Leisure,First Class,Louisville to Chicago O'Hare,5.0,5.0,5.0,,,5.0,5,American Eagle customer review,False,,1
2015-06-12,1.0,Solo Leisure,First Class,GRR-ORD,5.0,4.0,4.0,,,,5,American Eagle customer review,False,,1
2015-06-12,0.1,Solo Leisure,Business Class,Manhattan KS to Little Rock AR via DFW,1.0,1.0,1.0,1.0,1.0,1.0,1,American Eagle customer review,False,,-1
2015-05-29,0.9,,Economy Class,,4.0,4.0,4.0,0.0,,,5,American Eagle customer review,False,,1
