datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2022-08-29,1.0,Solo Leisure,Economy Class,Asheville to Ft Lauderdale,2.0,,4.0,,,5.0,4,overall a great experience,True,"  From the check in counter to the flight attendants the customer service was great! The woman at check in (sorry I didn't get her name) was wonderful, knowledgeable and kind! The seating was a bit tight, but overall a great experience!",1
2022-08-29,0.1,Family Leisure,Economy Class,Grand Rapids to Nashville,1.0,,1.0,,,1.0,1,business travel with this airline is risky at best,True,"  This particular flight was delayed for over 3 hours and when the plane finally arrived and the passengers unloaded - only then did they tell us our flight was cancelled - they did send a 200.00 apology but that does not do much when your family is waiting and days of plans need to be cancelled/rescheduled. The telephone agent that I waited 45 minutes for after the cancellation because I had a rental car and could not do that online, was rude- very rude! I understand she was probably having a rough day dealing with upset people but I had a rough day too and was not rude to her. I have had so may bad experiences with them lately and I have multiple friends/family that have experienced the same it is just a shame. This used to be a decent way to travel with direct flights and lower cost but the underlying 'costs' are just too much. Any business travel with this airline is risky at best.",-1
2022-08-22,0.3,Couple Leisure,Economy Class,Tulsa to Denver,3.0,3.0,4.0,3.0,,4.0,3,Do not book their bundle,False,"  Flight got cancelled a month in advance, no problem, call customer service, very sweet rep helped me greatly getting me a new booking and no additional costs. Just called again, hour and a half hold time, needing to adjust my car rental included in my bundle, rudest rep ever. I had to wait an hour for someone to be stuck up with me. I could barely hear her first off, she would randomly place me on hold as i had the speaker to my ear to understand her, so that was so kind of her to allow the hold music to blare into my ear with no warning. I had a question about costs on the rental with the bundle and what exactly im “saving”, instead she mouthed off “IF YOU READ THE EMAIL IN THE RED, IT TELLS YOU THE TOTAL COST ISNT INCLUDED, FEES ARE PAID AT THE RENTAL COMPANY”. I understand, i was needing a breakdown of why its still $550 plus $200 in fees at the rental company. When if i just book through the company it would be $530 altogether. Do not book their bundle, you aren't saving anything. You’re just going to get stuck with a rude representative telling you your dumb for not reading the red. When i did. I wasn’t hostile towards her, i understand the rude people these reps get over the phone, but there was absolutely no reason for her to have this tone with me and treat me as if i were stupid.",-1
2022-08-19,0.2,Family Leisure,Economy Class,Oakland to Bellingham,1.0,,2.0,,,1.0,3,how unreasonably rude this woman was,False,  For some reason one of the Allegiant employees was going around the waiting area demanding to see everyone’s boarding passes then very rudely demanding to see how much baggage they were carrying on to the plane. I understand there are limitations in place and specific allowances for baggage so that was not the issue here. The issue was how unreasonably rude this woman was. When confronted by her I showed her that our family of four had the approved amount of luggage and that the extra piece was a medical device thus not part of baggage allowance. She was extremely rude about it. There was no reason to be as we were complying with her requests. She moved on and continued to be rude to the other waiting passengers. I mean you don’t expect much from a low budget airline like this but basic respect and courtesy.,-1
2022-08-18,0.1,Couple Leisure,Economy Class,Knox to Denver,1.0,1.0,1.0,1.0,1.0,1.0,1,Worst flight experience ever,False,"  Worst flight experience ever. Plane sat on the tarmac for almost an hour longer than it should because the stewardess felt the need to go down every single row and confirm that each passenger was in their assigned seats for a flight that wasn’t even fully booked. Empty window seat next to you? Too bad, you must sit in your assigned seat anyway. Then they did a front to back passenger head count, only they spent so long checking the seats that multiple passengers had gone to the bathroom. So they had to start over every time someone left. Even the pilot asked over the intercom if we were cleared to leave yet. Absolute disaster. No airline I have ever flown has obsessed over passenger head counts and assigned seats to the point that they delayed their own departure flight. The flight attendants either have a power complex or there is needlessly strict policy tried to their take off.",-1
2022-08-14,0.1,Family Leisure,Economy Class,Fort Lauderdale to Des Moines,1.0,1.0,2.0,1.0,1.0,1.0,2,very bad customer service,True,"  Very bad service, very bad customer service. Rude staff that will not assist you if you need help (Des Moines Iowa Airport). It is not just once but every time we have used Allegiant Air. I don't understand how you loose a luggage on a direct flight. Delayed flights, every time. Disappointment.",-1
2022-08-13,0.1,Family Leisure,Economy Class,Las Vegas to Fresno,1.0,1.0,1.0,1.0,1.0,1.0,1,overcharging for check-in bag,True,"  I have never been treated so horribly in my life. Two of the tickets and check-in crew were rude and disrespectful. The manager and staff at terminal 1 of the Las Vegas airport were mean, rude and disrespectful to me. I wonder how they sleep at night knowing how horribly they treat her passengers in addition to overcharging for check-in bag.",-1
2022-08-12,0.1,Family Leisure,Economy Class,,1.0,1.0,3.0,1.0,1.0,1.0,1,a rude tone and ending downright nasty,False,"  Rude employees. Was told one thing in Florida, but the opposite happened once we landed in New York. How dare I question an employee where my bags were?! This individual interrupted me 3 times, never actually listened to my question. She just kept repeating herself, starting with a rude tone and ending downright nasty. It's an economy airline, and I've flown many times. I can deal with the tiny, cramped seats; the high cost of any in-flight food or beverage - including water!; the complete lack of onboard entertainment or Wi-Fi. The absolute least I expect from this airline is respectful employees, and they did not deliver.",-1
2022-08-12,0.1,Family Leisure,Economy Class,Columbus to Fort Lauderdale,1.0,,1.0,,,1.0,1,by far the worst flight experience,True,"  This has been by far the worst flight experience I’ve ever had. I’ve flown with Spirit, American Airlines, & Delta throughout my life with little-no issues. My friends and I ended up waiting at the airport for 7 hours with no updated information on our flight. My friends and I were patiently waiting for absolutely nothing. This airline was only able to offer free water and pop for our troubles. Allegiant also offered cheaper vouchers to be used for the future, which is of absolutely no value to any of us since we’ll never use this company again. Despite this terrible event, we decided to attempt again in the morning as directed by the email. The flight was supposed to leave at 11 am and here my friends and I sit at the airport again with a possible time to leave at 12:30 pm when the plane was supposed to depart at 11 am. This situation is extremely unprofessional and does not know what is going on, what to do, or how to keep their word. I am baffled about the circumstances. 0/10 would recommend.",-1
2022-08-11,0.1,Family Leisure,Economy Class,Boston to Flint,1.0,,1.0,,,1.0,1,lowest rating seems overly optimistic,True,"  Our original flight left 30 minutes early with no prior notice. Normally I would see this as a positive, except for the fact that I wasn’t on the plane. And they told me there was no way to rebook and there were no flights going into the area for another four days. Then I overheard someone getting on a flight to a very nearby city. I asked to get on that flight and thankfully got transferred after a long back-and-forth. That flight was then on track to leave 20 minutes early as well! However, the flight was eventually delayed after they realized they had put on 9000 pounds too much fuel. Then the computer crashed and we had to go back to the gate to get a paper copy of the release to fly with the extra weight. We are currently sitting on the tarmac. At this point we would probably be just as well off if we taxi down the expressway to our destination. The fact that I am limited to one star as a lowest rating seems overly optimistic on their part. What is less than one star?",-1
2022-08-08,0.1,Family Leisure,Economy Class,Peoria to Ft Lauderdale,1.0,,1.0,1.0,1.0,1.0,1,The worst airline in my opinion,True,  The worst airline in my opinion. Customer service is horrible from lower level to upper management. They will delay your flight and won’t do anything for you. Avoid them at all cost.,-1
2022-08-08,0.1,Solo Leisure,Economy Class,Asheville to Punta Gorda,1.0,,1.0,,,1.0,1,incredibly rude to their passengers,False,"  The Allegiant crew in Asheville that were loading passengers onto the plane were incredibly rude to their passengers. Our flight was delayed 2 hours and passengers were getting no reasoning on why it was delayed or what was happening. Many passengers went up to the Allegiant workers to get clarification on what was happening, and their responses were sickening. These female Allegiant workers were yelling at multiple passengers for asking simple questions. It was evident that the majority of passengers were confused and maybe addressing the situation could have been more efficient, rather than yelling in individuals' faces. These female workers represent the company a as a whole, and respecting passengers should be the number one priority. Watching these encounters first-hand made me realize the disrespect and rudeness that was created from the Allegiant workers. I am incredibly disgusted in this behavior and it has made me think differently about the airline as a whole. Yelling at passengers because they were expressing their confusion is completely uncalled for. Allegiant needs to realize how to treat their passengers, and once they do I will think about flying on this airline again.",-1
2022-08-06,0.1,Family Leisure,Economy Class,Belleville to Destin,1.0,,1.0,,,1.0,1,Seats weren’t comfortable,False, Belleville to Destin. Awful. 0/10. Canceled two flights for some ungodly known reason. Never again. Seats weren’t comfortable. Computer rest was broken. A/C for my row didn’t work. Worst flight experience i’ve ever had.,-1
2022-07-31,0.1,Solo Leisure,Economy Class,Las Vegas to Rockford,1.0,,1.0,,,1.0,1,"zero value for your money"" ",True,  Planes are barely functional. Deplaning now after 4 hours in plane. Their computers are not working. They don’t have a clue as to when we might be able to leave. It’s 9 am been here since 4 am to catch their horrible flight time of 6 am. Never again. You get zero value for your money.,-1
2022-07-30,0.1,Family Leisure,Economy Class,Pittsburgh to Sarasota,1.0,1.0,2.0,1.0,1.0,1.0,1,won't let you check in until 2 hours before your flight,True,  This was my second time flying Allegiant. We left early to get there and get through security quickly and relax. Unfortunately Allegiant won't let you check in until exactly 2 hours before your flight. There was no self service kiosk either. The app is also hourly. So since were there more than 3 hours before the flight we were told to take a seat until 3.15. We do such and as we get closer people wait in line while most of us are seated. Before you know it the line is 40 prior deep as a group of college age kids let all their friends cut in line. I get to the counter visibly upset and she can see that. I say that I'll just keep my mouth shut and from point on I'm talked down to. Get there early is simply a waste of your time and to not Pittsburgh security is insane. I've been to bigger airports and somehow Pittsburgh TSA just can't seen to get it right. TSA are rude and just clueless half the time.,-1
2022-07-30,0.9,Couple Leisure,Premium Economy,Bellingham to Las Vegas,4.0,3.0,5.0,1.0,,5.0,5,an excellent trip both ways,False, Bellingham to Las Vegas. Had an excellent trip both ways! Flight was even early and very smooth! Will definitely fly with Allegiant again! No problems very friendly. Booked package w hotel was excellent,1
2022-07-30,0.1,Family Leisure,Economy Class,Orlando to Knoxville,3.0,1.0,1.0,,,3.0,1,Would not recommend this airline,False,"  Would not recommend this airline, as they are more worried about selling snacks than they are about kindness or human dignity. Flew in July 2022. We sat on the plane for 40 minutes before taking off. As soon as they starting selling drinks I tried to use the restroom (I was recently treated for cancer, had a transplant, and was on extensive medicine that often caused stomach problems). There were carts at both ends of the aisle, but neither cart was more than 2 rows into service. None of the 4 attendants were willing to let me through, even when I expressed that I could not wait. When I asked if they could just back up a few feet I was told “the cart is too heavy to lift”. I had to return to my seat and wait until they passed before rushing to the bathroom.  Only when I emerged crying did one attendant show any kind of pity and offer me a glass of ice. They never apologized in any way and in fact avoided making eye contact with me for the rest of the flight and while deplaning. In short, it was more important for them not to be inconvenienced by 6 feet that it was to show kindness.",-1
2022-07-30,0.1,Business,Economy Class,Asheville to Melbourne,,,,,,1.0,1,seek alternate transportation,False,"  I reluctantly booked a flight from Asheville North Carolina back to Melbourne Florida in spite of all of the negative reviews about this airline, A few days before our flight tried to contact Allegiant customer service as many times as you can imagine even up to 2 o'clock in the morning and nobody answers! Got on their website and left them a request to contact me regarding a change in flight schedule. Other than an automated email response never received any communication from allegiant air. We stopped by the ticket counter in Asheville North Carolina and was met by two ticket agents one on both sides of the counter staring into their computers and waited in line was absolutely nobody else in the terminal without being recognized or spoken to. I finally said hi and asked who would can help me please? Neither Agent spoke or motion for me to come forward they just stared at me with literally angry faces. I walked up to the female agent and said hello and related my story of needing to change our schedule flight. The male Angry agent said in a very stern manner we cannot change your itinerary you must call customer service! Related the fact that I've been trying to get through to Customer service many many times by phone and email and had no response so we decided to drive out of our way and hopefully get assistance at the ticket counter. The female agent explained in the most unfriendly manner That she couldn't help me just call Customer service. I replied if I can't get through to customer service can't you help me at all with the change of schedules and the mail customer service agent said once again we can't change your itinerary in an angry manner at which point we exchanged a few final words and he blurted out that they do not work for Allegiant Air they are just contractors working as ticket agents for Allegiant!  Either way they didn't change our schedule and we were out $800 for our flight. We did not choose Allegiant to save money although it was the only convenient way to airline to Melbourne Florida. My strong advice is to seek alternate transportation elsewhere because if this is the way customer service is conducted at allegiant airways you're sincerely making a mistake.",-1
2022-07-29,0.1,Family Leisure,Premium Economy,Nashville to Bozeman,2.0,1.0,2.0,1.0,,1.0,2,I was chased down and told to return for my checked bag,True," Due to my wife’s flight on another flight with Delta and the fact that we had to return our car rental earlier in the day, I arrived at BNA airport 4 hours and 15 minutes early for my flight. I checked in online and stood in line to check my bag. I completed the check in process/checked bag and as I was walking towards security, I was chased down and told to return for my checked bag because I was too early. I was told to return to check my bag in 2 hours and 15 minutes, so now I am sitting on a bench in the baggage claim. Every other airline that I have flown with has allowed me to check in early, but not Allegiant. Now I am unable to walk my wife to her gate and shop the airport as I had planned. Absolutely ridiculous.",-1
2022-07-29,0.3,Couple Leisure,Economy Class,Portsmouth to St Pete Clearwater,4.0,1.0,1.0,1.0,1.0,1.0,1,Fly another carrier,False,"  Worst Airline for online booking, for hidden fees, for website ease of use, for customer service, and for customer assistance. A flight to FL which looks like on line it would be under $150 was $400 after all the fees they charge, on top of the fees they charge.  This airline is not an economic good choice. Everything is extra, even if you don't want to pay for seat selection, you pay for seat selection. You walk across the tarmac to deplane and board in FL, there is no water on flight unless you pay for it. Changing flights is a nightmare. No credit was issued when I changed a flight and I was charged more for a flight that cost less. I waited on line for 4 hours to talk to someone profoundly disinterested in customer service. The plane was comfortable and it was an easy board. I don't think that is worth the agony and time spent trying to get the reservation and then get a credit for a cancelled flight, another rip off. Fly another carrier, it will be cheaper and easier.",-1
2022-07-25,0.1,Couple Leisure,Economy Class,Las Vegas to Austin,1.0,,1.0,,,1.0,1,worst customer service,True," Las Vegas to Austin. In the hundreds of flights I’ve taken during my lifetime, this was the worst experience I’ve ever had with any airline. This returning flight home was delayed 24 hours for “maintenance issues”. Never have I been on a plane that has been delayed that long for any reason, weather or otherwise. The Allegiant staff at the Las Vegas airport are truly doing the bare minimum with no regard for your schedule and had no urgency to try and get us on another flight. Their voucher won’t even cover a hotel room for tonight - not to mention the extra day of work myself and my friends are now having to forego because of this. Truly ridiculous. Going on hour 12 of being stuck at the Vegas airport. Truly the worst airline, worst customer service, and worst flying experience you will ever go through if you choose Allegiant.",-1
2022-07-25,0.4,Couple Leisure,Economy Class,"Greenville, SC to St. Petersburg, FL",3.0,,3.0,1.0,1.0,4.0,4,more concerned about the money to be made,True,"  I have flown with Allegiant several times in the past and typically have no issues with them. However, when it comes to making flight adjustments, if I could give them less than 1 star, I would. The first time I needed to make an adjustment back in 2020, my fiancé was having major back surgery that got moved up at the last minute. For that reason, I needed to cancel my flight and drive up a couple of days early to make it in time for the surgery. I bought the trip protection, and they informed me that my situation did not ""qualify"" for the refund. Never saw a cent of my ""protected"" flight. More recently, we had a flight scheduled but had a last minute COVID-19 exposure (my roommate tested positive for COVID the day of the flight). When I contacted support, they proceeded to tell me to show up for my flight as scheduled and that if I was not positive, they did not care who I had come into contact with (more specifically, that ""we come into contact with asymptomatic covid positive people everyday""). I made the conscious decision to miss the flight (without any form of refund), because I could not knowingly put other people in harms way. Ultimately, this came across to me as being more concerned about the money to be made, than the other passengers well being. Respect was lost after this experience.",-1
2022-07-25,0.1,Family Leisure,Economy Class,Jacksonville to Pittsburgh,1.0,,1.0,,,2.0,2,Rude flight attendants,True,"  Rude flight attendants. I did not want to place my personal bag on the floor under the seat. Had my son place in overhead bin. Flight attendants said I could not. I explained and showed them the food crumbs and debris On the floor. They were nasty to me telling me the floor was clean. Threatening to Have a rep come on board to talk to me and basically escort me off. So they let me leave it in the overhead but came back 5 minutes later to poke me again about it. Totally made a scene. Bottom line if the floor was clean as it should, we would never of had the conversation. But you get what you pay for. Discount airline, discount customer service.",-1
2022-07-24,0.1,Family Leisure,Premium Economy,Tampa to Greensboro,1.0,1.0,1.0,1.0,1.0,1.0,1,Allegiant is the absolute worst airline in the industry,True," Just my 2 cents! I wish I could give less than 1 star review. We are a stranded family of 5 from Greensboro, NC. Our Flight was delayed for 2 hours and then flight was canceled, no explanation! Their Business model is completely dysfunctional, it doesn’t provide passengers with any options and or any way to get home. An 1.5 hour canceled flight cost my family an extra $1,000 dollars on a rental car, a hotel room and a day wasted driving to NC. Thanks for the headaches! Allegiant is the absolute worst airline in the industry. I’ll go through life telling everyone I meet the same thing!",-1
2022-07-24,0.1,Family Leisure,Economy Class,Puta Gorda to Cincinnati,1.0,1.0,1.0,1.0,1.0,1.0,1,customer service also gets a zero,True," Worst experience ever! I will never fly with Allegiant again! The flight to and from Florida totally disappointed. On our flight down we were delayed 3 hours. The airplane breaks caught on fire when we landed. The flight home was delayed 4 hours and at 10.00 pm it was canceled. We were stranded in Punta Gorda! The Airline announce it canceled the flight and basically you’re on your own on. We were stuck trying to figure out how to get home, we had to catch an Uber and take it to Tampa’s airport. Cost 500.00 dollars. There were 5 of us. Luckily we found a flight with Frontier Airlines. Their customer service also gets a zero. It’s better to pay the extra money with a decent airline.",-1
2022-07-23,0.1,Solo Leisure,Economy Class,Nashville to Grand Rapids,1.0,,1.0,,,1.0,1,cancelation right at boarding time,True,"  This is unacceptable. The cancelation right at boarding time, the fact I'm still on hold with customer service after 2 hours and 21 minutes. Just how bad is this company messing up to have that long of a hold time? $200? And when will we actually get that? Not in time. How is that going to pay for lodging and a ticket the next day? I needed that flight to leave asap. Time is of the essence. Allegiant doesn't fly out on Fridays from BNA. The next earliest flight is $400. My family and I have spent thousands of dollars with you guys. Never again.  Shame on this company.",-1
2022-07-22,0.1,Couple Leisure,Economy Class,Fort Lauderdale to Lexington,1.0,,1.0,,,1.0,1,do not use a budget friendly airline,True,"  I live in central KY and planned a cruise leaving from Miami so I decided to use Allegiant Air to get me there. Within 40 minutes of departure on a Friday evening, they cancelled the flight! I had a room booked in Miami for that evening, so i lost that money. But the cost of finding a new flight was where the losses really began to incur. I spoke with a customer service rep who hung up on me after telling me the flight was only delayed, not cancelled. i called him back twice and he offered no help, only insisted the flight was delayed. The cost of booking 2 tickets last minute with another airline to get me to Miami was nearly $2000. I had no choice! Allegiant did refund my tickets, just under $500 and gave me an additional $200, but that does not even touch how expensive the other plane tickets were. I suggest do not use a 'budget friendly' airline, the chaos at the airport is not worth it. They did not allow me to check in when i arrived at the airport upon my return, they actually moved me out of line twice. Once checked in, the flight was delayed twice and I missed my ride at my home airport by 45 minutes.",-1
2022-07-18,0.1,Solo Leisure,Economy Class,Sarasota to Boston,1.0,,2.0,,,1.0,2,Allegiant Air was an absolutely horrible experience,False,"  As usual Allegiant Air was an absolutely horrible experience. The service is not too great, as much as my flights do usually take off on time you are almost guaranteed to wait over an hour after landing, because there is no available gate. They also really love to keep telling us the wait will be 10-15 minutes, when in reality I know it will be 60+ minutes. The only reason I actually keep flying with this terrible airline is because the tickets are dirt cheap and it is one of the only airlines that has the flight I need.",-1
2022-07-18,0.2,Family Leisure,Premium Economy,Harrisburg to Florida,1.0,,1.0,,,1.0,1,they cancel my flight to Florida without explanation,False,"  This is the worst airline, I arrive to the airport and they cancel my flight to Florida without explanation not for one or two hours but for a whole day, I have to wait until next day to fly back home. I have to work and of course they don’t care. They do not refund your money, do not offer hotels or any help to pay for another day. I am losing a day at work due to the flight cancellation. Do not fly Allegiant, they are the worst airline.",-1
2022-07-18,0.1,Family Leisure,Economy Class,Grand Rapids to Nashville,,,,,,1.0,1,This was the most awful experience,True,"  This was the most awful experience I've ever had through an airline. I will never fly with Allegiant. They initially delayed our flight from 7:21 to 9:35. As soon as the incoming flight got off the plane, they canceled our flight to Nashville, without a reason. This was on a Thursday, I was going to a concert with my daughter on Friday and we were coming back on Sunday. Of course, there was no option to get on another flight bc they didn't fly again till Sunday. We missed our concert, I still had to pay for our tickets and our Airbnb. I'm still waiting for the money back for our flight.",-1
2022-07-15,0.1,Solo Leisure,Economy Class,Newark to Knoxville,1.0,,1.0,,,1.0,1,I’ll never fly with Allegiant,True," Newark to Knoxville. I've flown on 150+ international and domestic flights in my life, and this has never happened to me before. This is my second time flying with Allegiant and my 9:55am flight initially got delayed by 1h20min. Come time to board, they’ve just deplaned the previous flight and five minutes later, announced that there’s a mechanical issue so the flight got delayed from 11:20 to 2:40p. Around 1:30, they delay to 7:45, saying it could be as late as 9 that we board, with the potential for the flight to get cancelled as a whole. Now, it’s 10:05pm. No other communication and they keep pushing it back. We’re forced to wait here for total uncertainty. They won’t give us our money back unless they cancel the flight. All they gave us was an $8 meal voucher for a 13 hour delay - and the voucher doesn’t provide change. Use it on a $3 cup of coffee and it’s gone. People are unsure of whether to go home, stay at the airport, and even whether the flight is safe since this is a mechanical issue. They’ve told us absolutely nothing. No flights tomorrow for the same route. This is the worst flight experience I’ve ever had, and I’ll never fly with Allegiant Air again.",-1
2022-07-15,0.1,Family Leisure,Economy Class,Knoxville to Las Vegas,1.0,1.0,1.0,1.0,1.0,1.0,1,they kept delaying planes for 3 hours,False,  The one trip we booked with them they kept delaying planes for 3 hours. This is completely ridiculous. I glad our plans didn't include something at our destination within that 3 hour time frame. I would rather pay exorbitant airfares on other airlines than to deal with this ever again. At least they didn't make us pay for the check in like they did coming out. They don't even give you complimentary water on a four hour flight. Nope you get to pay $3 per bottle just like if I bought it at the airport.,-1
2022-07-15,0.1,Family Leisure,Economy Class,Des Moines to Los Angeles,1.0,,1.0,,,1.0,1,They were impatient and no help at all,True,"  The worst airline to book, had a flight for today booked, I just added on a child on the phone and it turns out the lady changed the whole date of the flight without me knowing and nobody on the crew wanted to help me, they gave me their worst attitudes even though we were polite and tried to explain our situation. They were impatient and no help at all, they kept questioning our decisions and kept giving their personal views on it. I had proof that their side was wrong and I had emails stating that I was on this flight, and forwarded the email as they wanted to 10 times and it kept saying sent and they claimed that they never received it and didn't want to do anything, and I called directly to Allegiant when I made the child change no other 3rd party. I called customer service and 5 hours later and nothing, haven't talked to no one, and we don't know what to do.",-1
2022-07-14,0.1,Couple Leisure,Economy Class,Allentown to Orlando,2.0,,3.0,,,1.0,1,worst customer service experience ever,True,"  I had the worst customer service experience ever with with Allegiant Air. My partner and I tried to change flights due to a last minute emergency. We tried calling an agent who would not help or move our flights and honor our previous purchase. They were rude and could not explain what they were trying to do and just pushed us to customer service. The hold time to talk to anyone was 2+ hours. We called off a different phone and asked to speak to a supervisor or manager so we could just move our flights. We were not asking for refunds, or even any money back and we're willing to pay a difference due to how last minute it was. They didn't want to accommodate us, and were asking for us to basically book a whole new trip. No matter who I spoke to (all of which were outsourced agents and no one from the States) no one would help us out. We were forced to eat one passenger, and the other had to travel alone to not loose money. I will never fly Allegiant again, and would rather travel out of my way to another airport to fly with another airline.",-1
2022-07-12,0.1,Family Leisure,Economy Class,El paso to Las Vegas,1.0,,,,,1.0,1,delayed our flight for 5 hours,False,  This company delayed our flight for 5 hours. Then they rescheduled our flight to the next day at 8:00 p.m. approximately 24 hours later. We were stranded in El Paso Texas for the evening. We had to purchase a flight with another airline company Southwest Airlines. We also have to purchase a hotel for the evening so we had a place to sleep. The next day we were getting more alerts saying that the next flight was being delayed further after we had even already canceled. On top of that before we keep it took this flight delayed our flight from 3:30 p.m. originally til10:40 p.m. this flight was supposed to fly July 10 2022. They do not have a sister company that they can switch you to. They will not offer you any emergency hotel stay.  Be sure to have extra money for a back up plan or it can get ugly.,-1
2022-07-11,0.1,Family Leisure,Economy Class,Orlando to Owensboro,1.0,,1.0,,,1.0,1,worst flight i have ever been on,True,  This flight was the absolute worst flight i have ever been on. We fly allegiant regularly to Florida. This flight started out being delayed an hour and 19 minutes for boarding due to the pilots running out of flying hours and having to wait on new ones. After boarding it was almost another 30 mins before leaving. When we finally reached our destination we hovered for about 20-25 mins due to a storm. Finally it was decided to detour to Nashville 2 hours away from the original destination due to needing fuel. After landing for fuel and sitting on the Tarmac for almost 2 hrs we were told we would not be going to original destination and would either be staying in Nashville or going back to Florida. If anyone were to stay on the plane all checked luggage would go back to Florida as well. I was traveling with a 3 year old and a 7 year old with checked car seats. So I was forced to make sure everyone was getting off and checked bags would be staying in order to decide due to needing my car seats. There was absolutely no communication with this flight as to what was really going on and a 2 hour flight turned into a 5 hour ordeal and being left in a city 2 hours from where i was suppose to be. There was no compensation offered nor food or anything for that matter. It was after midnight when we finally got off this plane after being on it since 8ish and never even arrived at our destination. I am unsure that i will even use this airline again after the way this situation was handled because it was completely ridiculous.,-1
2022-07-09,0.5,Family Leisure,Economy Class,Phoenix to Flint via Mesa Airport to Bishop Airport,2.0,,5.0,,,1.0,1,there is no solution to my problem,False,"  My flight was fine until they lost my 8 month old car seat. I gate checked my stroller and car seat at the gate and when I landed in Bishop airport they only had my stroller. How am I suppose to travel with a newborn baby without a car seat. I landed at 1.46 pm June 11th, I wasn't able to leave until 4pm. I was extremely tired and had no choice but to leave and hope I didn’t crash or get pull over with my child. I’ve contacted customer service, no luck with the phone number always busy. I’ve call Bishop and I was told it’s nothing they can do. I can’t afford another car seat. This is horrible and they have no regards for the safety of my child this is the worst thing I’ve had to deal with and it seems as there is no solution to my problem, I would not recommend this flight they don’t take care of your property.",-1
2022-07-09,0.1,Solo Leisure,Economy Class,Omaha to Los Angeles,1.0,1.0,1.0,1.0,1.0,1.0,1,impolite and unprofessional behavior,True,  The worst service I have ever received from an airline. They even did not give me a receipt for charging my luggage! I emailed them asking for receipts! The answer was that it would take 4-6 weeks! Very impolite and unprofessional behavior from Allegiant airline staff at the airport. I will never try that airline.,-1
2022-07-07,0.1,Family Leisure,Economy Class,Piedmont to St Pete Clearwater,1.0,,1.0,,,1.0,1,I wouldn’t recommend this company,True,"  Absolutely the worst airline we have ever flown with and the customer service is just as bad. We chose this company because they 'honor veterans and military'. After booking our flight in May to fly from GSO to PIE June 24th to return July 1, we realized military veterans and traveling family were 'supposed' to get free checked bags, we had 3. We emailed customer service with documentation twice. After a couple of weeks and no response my husband called the customer service, after holding almost 2 hours he was told we needed to show the military ID at the airport for verification and call back after our flight for a refund. June 24 rolls around, we get to the airport for almost 2 hours, they won’t take bags and we wait to hear if our flight is cancelled. Finally they allow us to check in at the desk and take our bags. As instructed my husband provided his veterans ID and the lady said we were all set. After several more delays we finally made it to PIE. July 1, our day to fly home we get a text message a couple of hours before our flight that it had been cancelled with no reason or rescheduling, we would receive a refund in 72 hours. There was not another flight out until July 4 so we were forced to drive 10 hours home. This morning 7/7 my husband called because we had not received any notice showing our refund and it wasn’t showing pending on our account and all record of the flight was removed from our app and online. After holding forever he spoke with a staff member who told him that the check in terminal did not do what they were supposed to in order to refund our baggage for military so we would not get a refund for the baggage on the flight there. She did after an extended hold, process the refund for our return cancelled flight. When asked why it wasn’t automatically refunded as our message said, she said the systems do not always process the refund. So if he didn’t call we would have never been refunded. This was our first experience flying with them and I wouldn’t recommend this company.",-1
2022-07-05,0.1,Solo Leisure,Economy Class,Idaho falls to Phoenix-Mesa,1.0,1.0,1.0,1.0,1.0,1.0,1,Worst airline I ever flew,True,"  Cheapest airlines. If you don't checkin online, charge you $15 for boarding pass. My friend had a small drone case along with personal item. She had a checkin but didn't choose as all she had was a personal bag and a drone case. They initially asked to pay $50 for extra bag. Once she explained that she had checkin and didn't choose it, coz of the size. They still charged $15. I guess that's how they operate cheap flights=. Even the water is not free, you need to pay for it. Worst airline I ever flew.",-1
2022-07-04,0.1,Family Leisure,Economy Class,Las Vegas to Moline,1.0,1.0,1.0,1.0,1.0,1.0,1,Got delayed 4 times then canceled,False,"  Got delayed 4 times then canceled, vouchers for hotel that wasn't open that night, held hostage at airport in Vegas to be told a new flight at 7 in morning, then canceled for half the people that time, no hotel, miscommunication on all fronts, never recommend.",-1
2022-07-02,0.2,Family Leisure,Economy Class,Lexington to Fort Lauderdale,1.0,,1.0,,,1.0,1,Allegiant Air is the worst,True,"  Allegiant Air is the worst! They change or delay every flight. They moved our late morning honeymoon flight to the wee hours. They delayed my spring break trip. The trip we are supposed to leave on today has been delayed 4 times now. Mind you there are clear skies. I am livid! By the time they nickel and dime you, it’s not any cheaper either. Only book Allegiant if you want to start and finish your vacation with a headache!",-1
2022-07-02,0.2,Family Leisure,Economy Class,Florida to South Bend,2.0,1.0,2.0,1.0,2.0,2.0,2,"an early morning flight, delayed for 5+ hours",False,"  It was an early morning flight, delayed for 5+ hours. Compensation was an 1 dollar meal ticket where a burrito costs double that. So they made a profit over everyone who had to eat because of their 5+ hour delay. Should be illegal.",-1
