datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2022-12-23,0.1,Solo Leisure,Economy Class,Indianapolis to Seattle,1.0,,1.0,,,1.0,1,clearly not a company that cares about its customers,False,"  First time ever trying to use them. They canceled my flight, and their online system would not allow me to book a flight for the next day. However, upon researching a NEW ticket I could fly with them for twice the price. This is clearly not a company that cares about its customers or puts the customer first in its flying/booking practices. As a result of their unwillingness to rebook my flight, I was not able to see my family for Christmas.",-1
2022-12-22,0.1,Family Leisure,Economy Class,San Jose to Kahului,3.0,3.0,2.0,,4.0,1.0,1,very unpleasant journey,False,"  It was very unpleasant journey since flight supposed to start at 10.25 which delayed to start 2.09 pm, landed at 5.32 pm instead of 2pm. However airlines did not let out passengers after 6.48pm, still in the flight. It was very stressful journey and our vacation totally collapsed. I would not recommend anyone to Alaska airlines for Hawaii vacation.",-1
2022-12-21,0.3,Business,Business Class,Seattle to New York,4.0,1.0,1.0,4.0,3.0,2.0,2,service challenges in business class,False,"  I fly this route often on 3 different carriers. On my Alaska flight, I experienced service challenges in business class. No meals available for those who didn't pre-book a meal. Flight was 5 hours and the full evening, so I had no dinner. Instead, charged me for my ""snackbox"" purchase from the two economy options. When confronted on why I wasn't given a meal / why they didn't have enough, they pointed to another customer and explained that they gave it away to him. Followed up with customer service who did not offer a solution (which is a bit odd when a frequent business class traveler has taken the time to write a complaint).",-1
2022-12-19,0.1,Family Leisure,Economy Class,San Diego to Boston,2.0,,1.0,1.0,1.0,1.0,1,the entire experience was absolutely horrible in every way,True," Alaska airlines, we will never fly with you again. All excited to take our daughter who loves flights on her first flight, and the entire experience was absolutely horrible in every way. We let the woman at the gate know it was her first flight and asked if they still got wings and an opportunity to see the cockpit, and the response, ""well it's case by case but I'll tell the flight crew"". Board the flight, no one knew it was her first flight, so whatever we make our way to our seats. Daughter (who just turned two) is now crying because she couldn't see, ok no problem we didn't promise anything to her. We had purchased her a seat so she could have some space, but she only wanted to be held when the plane took off. Still crying and stewardess who was either having a bad day, or clearly has no kids, tells us she ""must be strapped into her own seat"". I explained she was crying and would be better for everyone if we could just comfort her, she gives a nasty look and says ""nope, strap her in"". Wonderful, cue hysterical baby, sorry everyone around us. At this point my child is crying hysterically, borderline throwing up, so we pick her up to comfort her (we were at a stand still on the ground, not even moving or ready for take-off), and here comes stewardess number 2. She clearly sees what's going on and we explain we just need a couple moments to settle her, she looks over at stewardess number 1 who shakes her head, and tells us we have no choice but to strap her in. So I apologize to everyone around us, and my wife and I try to console our hyperventilating daughter who continues to cry inconsolably, till we reach altitude and we are able to rip her out of the seat and settle her. First wave of drinks come out and we are completely disgusted with these woman, and stewardess number one walks over and tosses a set of wings at my wife full of attitude and says ""somebody's first flight eh"". Laughs like she had enjoyed this whole thing. Total train wreck, daughter throws up all over both of us because she was so upset, and no one cared. Another family in the row across from us with a baby was completely disgusted, these two women were acting the way they were. Oh and just to round out the 5+ hour flight from hell, the extremely over-priced wifi I paid for to play a movie and settle our daughter, would not work. It took barely 1 hour of restarts, paid time outs, credit card time outs, and buffering to get it to barely play movie. The movie timed out twice for now reason and when it finally came back the third time the speaking didn't match the peoples mouths. Tried to open a couple games and those wouldn't work because of the wifi either. Several people around us had the same struggles and some asked for refunds and were just left staring at the seat in front of them. Of the hundreds of thousands of miles I have flown, I have never been so disappointed and let down. Pilots who cant be bothered to greet kids. Flight attendants acting angry and vindictive, while also apparently enjoying acting that way. No monitors on a 5+ hour flight and garbage over-priced wifi instead. I get that expenses are up, but don't lower your standards or service too. Alaska used to be a top two airline for me, but never again. Alaska 1048 from San Diego to Boston.",-1
2022-12-11,1.0,Solo Leisure,Economy Class,Seattle to Fort Lauderdale,3.0,3.0,5.0,,,5.0,4,amount of gratitude I felt,True,"  I was on a particularly turbulent red eye flight from Seattle to Fort Lauderdale last tuesday night and I have extreme flight anxiety. I had a panic attack in the bathroom and Victoria one of the first class flight attendants came and held my hand and talked me through the experience, then she sat me in the back row near the flight attendants. The row I was put on was with another flight attendants (I wish I knew her name) boyfriend and he talked to me for three hours while she and other attendants came by to periodically check up on me. They gave me a fuzzy heat pad and water and so much compassion. I can’t even begin to express the amount of gratitude I felt towards these people. I normally fly with my husband or family but circumstances had me take the flight on my own and I really wanted to meet my new born niece. I highly recommend this airline.. I’ve been on plenty of flights with attendants that get by doing the bare minimum.. this was not one of them. I would like to thank them from the bottom of my soul for helping me get through that night and for helping me maintain my faith in humanity.",1
2022-12-07,0.9,Couple Leisure,First Class,San Francisco to Everett,5.0,5.0,5.0,,,5.0,4,Could not have asked for better service,True,"  Everything about this trip went like clockwork. The fare was only slightly more than coach with a checked bag. We arrived in SFO to be immediately checked in by a counter agent. We had a pet traveling in the cabin with us and there were no issues. It took only a couple of minutes. When we got to PreCheck security line there were only a couple of people ahead of us. After going through security we headed to the Alaska Air Lounge. The lounge was not that crowded, large, and spotless. There were plenty choices of food on offer, including an automatic pancake machine. At the gate, we were promptly boarded and greeted by the agent by our first names. The plane was a typical EM175 and the seats were very comfortable. Left on time and service was great, including the protein plate. We were able to see the larger peaks, such as Shasta, Hood, and Reiner. Landing at Everett was interested with all the Boeing wide bodies waiting to be painted. Deplaning was quick and picked up our bags in a couple of minutes. Could not have asked for better service!",1
2022-12-05,0.1,Family Leisure,Economy Class,Seattle to Kalispell,2.0,1.0,4.0,1.0,1.0,2.0,2,rude customer service representative,False,"  We had a layover in Seattle on November 29th. Once we got there our second flight was canceled after waiting 2 hours for the delayed flight. The customer service line was extremely long. After about an hour in line I finally reached a customer service agent to help me get my flight changed. By that time there were no available seats on any flights that day, but I had been trying to change my flight while in line and I got a confirmation for a 9pm flight. When I stated that to the rep, she said they had double booked the seat that I was assigned to, but that she will get my on the flight since the other person had not checked in yet. She printed my ticket and handed it to me. After that I asked if there would be any compensation as we were supposed to be home by 12pm and now we had to wait until 9pm for potentially another delayed or canceled flight and this has already been hard on my family. The rep provided no help whatsoever and explained not-so-nicely that because this was not Alaska’s fault, they are not responsible for providing compensation. This made me wonder, what would be considered “their fault”, or is this some fine print that they can get out of any compensation. By this time it had stopped snowing for a couple hours and everything was melted. I couldn’t understand why all other flight carriers were taking off and landing just fine, yet Alaska had to cancel our flight completely. I understood the delay in the de-icing. I asked why it is our fault that Alaska doesn’t have this figured out. Even on the Alaska’s website it stated that they had flights prepared for the upcoming weather and that they had it all figured out. The rep started to get frustrated with me and started getting snarky. She stated that “if we give you compensation, we had to give everyone in this line compensation”. To which I replied “you should”. She continued to ramble about this weather is causing delays and I told her to look outside and I said “what weather?” Again in hadn’t been snowing and I was irritated that this was the excuse when everything was melted and it wasn’t snowing. She yelled at me and stated “Give me back your tickets”. So she was threatening to take my tickets away for the only available flight out for the rest of the day?! I was appalled! I stated “no” you cannot take my tickets. She started getting irate and stated she has been working here for 15 years and that she is working overtime and she shouldn’t even be here, that she should be home. I couldn’t believe she was escalating things as a customer service rep of 15 years, when she should be helping me out. I stated I should be home by now too! I really felt like I was calm throughout the whole conversation and yet she continued to escalate the conversation. At the end of the interaction I stated that “You will be losing a customer, not that you care”. And she said extremely snarky “No, I don’t think we will”. I said “Excuse me, you don’t think you will what?” She reiterated, “I don’t think we will be losing a customer”. What type of rude customer service representative did I just encounter? Is it my problem that she is overworked? I felt attacked and vulnerable as she tried to take away my only way of getting my family home. I asked for her name and she would not provide me her last name. As I was leaving she yelled that she would be “notating my account”, again threatening me as much as she could.",-1
2022-12-05,0.3,Solo Leisure,Premium Economy,Tampa to Anchorage via Seallte,2.0,2.0,2.0,3.0,3.0,3.0,2,used to genuinely care about its customers,True," Alaska Airlines used to be my go to airline, I have been a loyal customer since 2009. I would fly other airlines only when I had to. Anymore AK air could be compared with Spirit Airline, but more expensive. I never used to worry about delays, cancellations, lost baggage, or rude staff. However, now I can honestly say expect all of those things with every trip. AK air used to genuinely care about its customers, but that is no longer the case.",-1
2022-11-29,0.4,Couple Leisure,Economy Class,Austin to Seattle Tacoma,1.0,2.0,2.0,2.0,,2.0,2,seat upgrades are service charges,True,"  I had a credit in my Alaska Wallet from a flight I had to cancel due to covid. The credit included a payment I made for Premium Economy seats. When I went to apply the credit to a later flight I was shocked to see my cc was charged for the upgrade to Premium. Nowhere on Alaska's website does it say that credits can't be used for seat upgrades. Inquiring with customer service I was told that seat upgrades are ""service charges"" and are therefore excluded. On our recent flight from Austin-Bergstrom to Seattle I upgraded to Premium Economy, paying with a cc, not a credit, but was informed the day before that the livery had changed from a 737-900 to a 737-700 and there were no Premium seats. We are not short people and had to spend the 4 1/2 flight in very cramped seats on a flight that was booked to capacity. Delta will be our go-to airline from now on.",-1
2022-11-28,1.0,Family Leisure,Economy Class,Ft Myers Fl to Seattle WA,,,,,,,4,best customer service experience,False,"  I had the best customer service experience! I dealt with Christine in the Seattle branch and she was expremely helpful, very professional, cheerful and informative. Thank you Christine for having such wonderful customer service skills and cheerful disposition! Totally made my day and makes me feel comfortable having my children fly without me for the first time. You are a wonderful representative for the airline they're lucky to have you!",1
2022-11-28,0.1,Couple Leisure,Economy Class,Seattle to Ketchikan,1.0,1.0,4.0,3.0,2.0,1.0,1,Used to be a great airline,False,"  Used to be a great airline but they left my husband and an entire plane of people stranded in Juneau, for 2 days, over Thanksgiving. Didn't give him a hotel voucher, won't upgrade seats now that we're traveling back home, nothing. They're ""not responsible"", and their desk agents suck in terms of customer service. I've had better flights and customer service on Spirit.",-1
2022-11-19,0.1,Family Leisure,Premium Economy,Los Angeles to Seattle,1.0,1.0,1.0,1.0,1.0,1.0,1,I used to love this airline,False," I purchased a ""refundable"" ticket for my mother, when she could not make the trip due to health issues I requested a refund. The airline would only refund to the original payment method, even though I no longer have access to that card or bank with that institution. The airline told me it was too bad, and I would just have to work it out with the bank. I used to love this airline but they are nothing but thieves who stole $1000 dollars from me.",-1
2022-11-14,0.1,Solo Leisure,Economy Class,Seattle to San Jose,1.0,,3.0,,,1.0,1,I will never fly Alaska again,True,"  One day turnaround trip from Seattle to San Jose California to visit my father turning 96 years old. Flight from Seattle to San Jose is cancelled several hours before the flight. I am ""conveniently re-routed"" for the next day going through Los Angeles that would result in my arriving at 8pm. Forced to go through SF and rebook on my own. Return flight: my noon departure is delayed due to mechanical. First delay showed that flight would leave at 1:45. That changed to 2:45 and then 6pm and then 8:20. Alaska did not cancel the flight even though they knew it would be 8 hours until the part arrived and was installed. I rebooked on my own because Alaska would not cancel the flight. The noon flight ended up leaving at 8:15. In 40 years of flying, this is the worst experience I've ever had with an airline. They do not know what they are doing. Service personnel were confused, rude, and ill informed. Most of us got our information by walking with a pilot who conveyed the part delay. I'm not sure what has caused the disintegration of a functional airline, but I will never fly Alaska again. I'm frankly too scared from this experience to trust getting in the air with them.",-1
2022-11-13,0.3,Family Leisure,Premium Economy,San José to Portland via Los Angeles,2.0,2.0,3.0,2.0,2.0,4.0,2,treated poorly for being a loyal customer,False,"  We have been Alaska Travel Card members since they began. Our last two trips, all in 2022, have had our flights changed multiple times including loss of our premium seats and reassigned to horrible seats. Both trips we used our companion ticket. The trip to Costa Rica was booked LAX to SJO non-stop but both on the trip down and back have added a stop in Liberia which Alaska used as an excuse to bump us from our premium seats. Our trip back to the States, we checked in showing stop in Liberia and confirmed premium seats and purchased food only to wake up and find they had changed it again showing no stop to Liberia and loss of premium seats from LAX to PDX (giving us a seat with no windows). No food. We are now boarded and informed we are stopping in Liberia even though our boarding pass shows direct to LAX. I don’t know what is going on but they are no longer reliable in terms of booking a flight or picking a seat. Count yourself lucky if you get on a flight. I may be looking into Capital One travel card that allows you to book with any airline and the airline treats you as a full paying customer - not treated poorly for being a loyal customer.",-1
2022-11-11,0.3,Solo Leisure,Economy Class,Boston to Anchorage,2.0,3.0,3.0,3.0,2.0,1.0,2,Do not count on Alaska Airlines to help,True,"  Do not count on Alaska Airlines to help if you request mobility assistance. In Boston - I requested assistance, they refused to help me to the counter. My luggage was falling, I was tripping. But I got no help! Then I was told I had to put my checked luggage on the platform. I said I needed help I was told ""you have to put your luggage up here"". So a disabled woman tripping and falling over a cane managed to put up a 50 pound piece of luggage. Only after did the incompetent woman ask if I needed assistance? I had asked for help three times and was told no! So I said - if I'm required and able to lift a 50 pound suitcase by myself, I will get myself down to the gate since Alaska Airlines is useless. On my way from Anchorage to Boston I took Delta - I had to pay/tip every person who touched the wheelchair - and I still had to pick up my own baggage? I got to the gate myself bumbling through TSA, who wondered why I didn't have help. When I said I was with Alaska Airlines, they won't help - the woman said ""Ah - yes Alaska Airlines, no, they are not much help"" and she proceeded to help me. I arrived at the gate and was immediately pursued by an irate employee asking me loudly my name - and very loudly stating they have to fill out a form for when a customer requests assistance but refuses the wheelchair. I quietly explained the situation, and he continued to chastise me, mimic my words - told him to rip it up. No problems here. He refused. He got louder and more obnoxious. He demanded an explanation - I said, if you're going to make me lift a 50 pound bag by myself, after I kept asking for help - I figure I'll be better off getting myself to the gate. I regret not filing a report on this guy, but I have sympathy because its very difficult to get competent help in Massachusetts or Logan airport. I arrived in Seattle, jumped in their wheelchair and barely made it to the connection. Arrived in Anchorage - there was a rep on the ramp talking on the radio stating he had already requested wheelchairs that were not there. So I didn't bother to hang around. I walked all over the airport and I am in serious pain, I will never depend on Alaska Airlines to help anyone disabled. It works against us and we have to tip everyone so it costs more. Stewards and stewardesses range from incompetent to excellent.",-1
2022-11-02,0.1,Couple Leisure,Premium Economy,Jacksonville to Seattle,1.0,,1.0,,,1.0,1,Just another corporate bait and switch ripoff,False,"  Alaska Airlines reduced the value of their mileage program after I had responded to incentives and earned 108,000 miles. I tried to book a rewards flight and Alaska had reduced the value of my accumulated miles so much that I could only get tickets on the worst flights that landed the day after take-off. Just another corporate bait and switch ripoff.",-1
2022-11-01,0.3,Business,Business Class,Portland to San Jose,3.0,2.0,2.0,1.0,1.0,1.0,4,cautious about flying them in the future,True,"  Have taken this same flight weekly usually with friendly service. However today was awful. Had pre checked luggage and they would not help me. Wanted me to stand in a 45 minute line to hand them luggage. Claimed the agent that would take pre checked bags didn’t come in till 5 am when this has never been the case. When I asked if an agent could take it instead of saying no the person was extremely rude! Ended up using carrying on luggage but had already paid the $30. Rider be warned. If you are flying on a Tuesday (I usually fly on a Monday) the people working not on Monday are rude, abrasive, and awful. Will be cautious about flying them in the future.",-1
2022-11-01,0.2,Solo Leisure,Economy Class,Seattle to Ontario,2.0,,2.0,,,2.0,2,not fly Alaska Airlines again,False,"  The landing from Seattle to Ontario arrived at 8:35 pm resulted in damage to my luggage. The pilots landed so hard that some of the overhead luggage bins popped open falling onto some passengers! When picking up my baggage, the area around both of the suitcase's wheels was broken. I reported the damage to customer service and took photos of the luggage. Customer service gave me an email address for my photos. I was told they would take a couple of months to assess the damage and to wait for them to contact me by email. I have not heard from them. I paid $350 for my London Fog suitcase. I will not fly Alaska Airlines again.",-1
2022-10-21,0.1,Solo Leisure,Economy Class,New York to San Francisco,1.0,1.0,3.0,,1.0,1.0,1,overall unpleasant experience,True,"  Awful experience! They made at least 15 people with carry-on bags check them. And they lied they won’t fit when indeed those luggages are compliant. Very barebones service, not a good value for the money. It felt like very poor service and overall unpleasant experience.",-1
2022-10-18,0.6,Solo Leisure,Economy Class,Spokane to Albuquerque,4.0,5.0,5.0,,,5.0,5,you get what you pay for,True,"  They put me on 2 different types of jets, I can’t recall the type or pull it up because I purchased my tickets through Priceline. I wound up with Alaska Airlines because the tickets were free, can’t beat free! The experience wasn’t terrible. The first jet was small and I had to walk on the landing pad in order to board and get off. For that particular jet everyone that had carryon with wheels they had to put it in cargo. They did have have beverages and pretzels. The seats for that particular jet were smaller than your average plane seat. It was a little over an hour flight and it wasn’t super uncomfortable, mind you I’m ~190lbs woman. The second jet was much more comfortable, they had beverages=. Looking at their prices, they’re not terrible for what you get, you get what you pay for. If Priceline ever offered Alaska Airlines for free again I wouldn’t hesitate at all.",1
2022-10-17,0.1,Couple Leisure,Economy Class,Newark to San Francisco,1.0,1.0,1.0,1.0,1.0,1.0,1,told they don’t supply blankets anymore,True,  We recently took Alaska Airlines from Newark to San Francisco. I am a 74 year old woman and even though I was wearing a jacket I was cold. I asked the Flight Attendant for a blanket and was told they don’t supply blankets anymore. As we were departing the plane and walking past 1st class I saw that every seat had a blanket on it. We will never fly Alaska Airlines again.,-1
2022-10-17,1.0,Family Leisure,Economy Class,Fairbanks to Dallas,2.0,2.0,2.0,2.0,2.0,5.0,5,could not ask for a better experience,False,  So impressed with the way Alaska airlines handled our pets enroute. We flew from Alaska to Dallas related to a relocation so our cats had to fly for their first time for such a long journey across the lower 48. They flew in carriers under the plane scary for us! Alaska airlines called our pets by their names and Places boarding pass stickers on their crates with our names and a row of sticker ticket with their names and our names. One would be removed from the carrier before each take off and handed to me letting us know that they are indeed on our plane. Each time we landed a ground crew member would greet us and tell us they saw our cats personally and they have arrived and doing well they once again called them by name and always with a smile. Every Alaska airlines staff I saw regarding our cats seemed to be so protective of them . I could not ask for a better experience in such a scary situation. Max and Ruby are doing great and loving Texas life! Thank you Alaska airlines.,1
2022-10-17,0.2,Solo Leisure,Economy Class,San Diego to Newark,1.0,2.0,3.0,1.0,1.0,1.0,1,Lousy customer service,False,"  I flew from San Diego to Newark on 10/14/2022. I am Handicapped. Lousy customer service, all around. Flight delay which can happen from time. Main Cabin seats hardly any leg room. Once the Airplane landed, it took an hour to get the plane to park. And instead of being in Terminal A, we wound up in Terminal B.  NO Wi Fi",-1
2022-10-13,0.3,Business,Premium Economy,Los Angeles to Portland,3.0,3.0,3.0,1.0,1.0,3.0,2,Customer service is not Alaska’s forte,True,"  Arrived early LAX and wanted to fly standby on earlier flight. Alaska charges $50 to do this. Its free on United. I needed to text Alaska for help because gate and terminal was not on my boarding i formation, and after waiting for 6 or 7 minutes for Nikki she didnt give me a chance to text an answer and ended the chat. Customer service is not Alaska’s forte. I recommend Delta or United.",-1
2022-10-11,0.4,Business,First Class,Boston to San Francisco via Seattle,2.0,2.0,5.0,1.0,5.0,1.0,1,Alaska changes your seat without telling you,True," Alaska changes your seat without telling you, switches you from an aisle seat to a non aisle seat (over 300lbs here) without notice and without any chance to fix it. When asked they said “yeah it happens” and shrugged. It just happened to me back to back on 2 legs of my flight to San Francisco. They don’t even apologize. During check-in, their seat map is mysteriously “not available”, so you can’t verify your seats. I have no idea why they do that. I probably wouldn’t care if they had respected my aisle seating but they couldn’t even do that. The 3 persons I talked to were patronizing, unapologetic, and tried to insinuate it was on me and then told me that there never was any guarantee about the seat you book (what? Never seen that on any other airline).",-1
2022-10-01,0.1,Solo Leisure,Economy Class,Newark to San Francisco,2.0,4.0,4.0,1.0,4.0,1.0,1,poorly run airline,False, More than an hour late leaving Newark. After arriving at SFO we waited at the tarmac for more than 30 minutes due to another plane at our gate. Uncoordinated and poorly run airline.,-1
2022-09-28,0.1,Couple Leisure,Economy Class,Salt Lake City to Seattle,2.0,2.0,4.0,,2.0,1.0,1,no concern for their customers,False,"  My wife and friends and I enjoyed a beautiful week in Washington on the coast. When it came time to return home we wanted to extend our flight by 1 day. I found what I thought was the toll free number for Alaska Air online. After speaking to a gentleman about the price increase I decided to not purchase it. When we went online to check in, 2 tickers were gone. I immediately called the number back and was informed that they had been canceled on our end. After much arguing back and forth I hung up. My wife and friend had no tickets and we were to fly out the next day. I went back to Google and found a different number to a nice lady in Boise. She informed me that we had been scammed. I asked to have it reversed and she stated, ""there is nothing I can do. We have this a lot. Scammers cancel the tickets and try to get the refund."" I asked why there isn't a verification text or email to confirm the cancelation? Especially if this is something that happens often. She then said we could purchase tickets at a 400% mark up. Having no options, we did just that. Once we got the new tickets we realized they were for our exact original seats. I have a hard time believing that a large company whose job is to service customers and knows that scams such as this doesn't have some protocol for just a situation. I highly recommend finding another flight service. Alaska Airlines I feel has no concern for their customers. Absolute garbage service or protection.",-1
2022-09-26,0.1,Solo Leisure,Economy Class,Los Angeles to Salt Lake City,1.0,1.0,3.0,1.0,1.0,1.0,1,I would absolutely never ever fly with this airline again,True," What a terrible experience. Truly an awful airline. Every possible delay that could happen, happened. Here is the sequence of events: 1) Flight got delayed by an hour (fine whatever this happens) 2) Initial plane has mechanical issues forcing us to have to be bused 10 minutes away to another aircraft (fine, I understand sometimes it’s just a bad day) 3) We have to stand on the bus for 30 minutes in the Cali heat because the plane we were switched to was actively being worked on when the bus we were in arrived (this is where I start getting peeved) 4) We get on the plane and are notified one of the bathrooms is out of order 5) Fine flight, a little bumpy, whatever. 6) We land in Salt Lake, I think the ordeal is over, here’s where it got so much worse. 7) They inform us they do not have a gate for us to approach to get off the plane and that we are in “limbo”. They say it will be another 20-40 minutes until we can get off the plane (I’m annoyed at this point but recognize it’s almost over I’ll be home soon) 8) This process repeats multiple times. We are told every 20-40 minutes that it will be another “20-40 minutes” and this goes on for approximately 2 hours. During this time, as a consultation they offer us an 8oz middle school milk carton of water? 9) Finally we get a gate, we pull up, everyone starts standing up getting their bags out of overhead and we all start to notice it’s taking a while to open the door (about 15 minutes at this point) and then the announcement comes on that there is “an issue of a large gap between the plane and the hallway thing that connects to the plane” and at this point the plane is turned off, meaning the AC is turned off and we’re forced to sit there for another 25 minutes before finally getting off the plane. I would absolutely never ever fly with this airline again. I would choose any option besides this. Spirit, Frontier, man I’d rather drives just an absolute “flightmare”.",-1
2022-09-23,0.1,Family Leisure,Economy Class,San Francisco to Honolulu,1.0,1.0,1.0,1.0,1.0,5.0,1,the flight attendants were excessively rude,False,"  I bought round trip tickets with Alaska Airlines. On the way to Honolulu everything was fine, but on the way back the flight attendants were excessively rude. I noticed that the airline itself allows their flight attendants to behave with the passengers as they wish and do whatever they want with the passengers - be rude and then they were given the right to throw passengers off the flight for no legitimate reason. I’ve read after that Alaska Airlines is short on flight attendant and even pilots and that is why they turn a blind eye to their behavior. Do not demand anything or you will kick out from the flight just because you dare to ask something.",-1
2022-09-16,1.0,Family Leisure,Economy Class,Los Angeles to Seattle,3.0,3.0,3.0,,,3.0,3,employee Dereje was extremely helpful,False,"  Alaska Airlines Disabled Persons Services employee Dereje was extremely helpful in helping me and my family negotiate the Seattle Airport, transporting me safely and effectively from the Arrival Gate to the Taxi Dock. He is personable and empathic.",1
2022-09-14,0.1,Solo Leisure,Economy Class,Spokane to Los Angeles,,,,,,,1,they outright canceled my flight,False,"  They are canceling flights more than most other airlines right now. They rescheduled mine, from a non stop to a 1 stop, with a lay over so short we wouldn't have been able to make the connection even if they were run perfectly on time (which they never are). So we ended up canceling that flight all together. Gave them another shot, and they outright canceled my flight less than 12 hours before take off, at 9pm. Thankfully I was still up, otherwise I would've been screwed in the morning. Now I have to pay double for a last second flight. I'm done with them. Save yourself the hassle and never book with them.",-1
2022-09-13,0.1,Business,Premium Economy,Houston to Seattle,1.0,3.0,2.0,2.0,4.0,1.0,1,I am never going to fly Alaska again,True," I travel for work almost every week. I do make sure I check in at least 20 hrs before my boarding time. In my 6 years of traveling every week, I have never had my seat number changed last minute without my permission. I had seat 12A (a window seat) changed to 32b (the last seat in the center by the toilet). So apparently they gave my seat to some family who wanted to be side by side even thought it was allotted to me. When spoke to the person at the desk, he was extremely rude and told me straight of that my seat was give to them because they wanted to sit together. I am never going to fly Alaska again. Do not recommend it.",-1
2022-09-03,0.4,Solo Leisure,Economy Class,San Jose to Seattle,1.0,1.0,1.0,1.0,1.0,1.0,1,not enough space for carry on bags,True,"  Expensive. Delayed for 50 mins, and not enough space for carry on bags, so I had to check my bag. Waste more than 1hr 30mins in total. Very bad experience. Won’t choose Alaska Airlines for Seattle anymore.",-1
2022-08-29,0.2,Business,Premium Economy,Seattle to Cincinnati,1.0,,1.0,1.0,1.0,1.0,2,All around disappointment,False,"  The plane was old and dirty, the premium economy seat that I paid for was just as tiny as all of the other seats, and the staff didn’t say a word to anyone that boarded the plane. All around disappointment.",-1
2022-08-24,1.0,Family Leisure,Economy Class,San Francisco to Chicago,5.0,5.0,5.0,5.0,5.0,5.0,5,Excellent and professional,True,"  Excellent and professional. We had our children flown to Illinois to visit their sister. They were unaccompanied minor’s. Even though they are 13 and 14 and did not need assistance, we felt better having someone keep an eye on them. From customer service to the ticket agent to the flight attendants, I could not be more pleased. They boarded the plane first with the flight crew and departed the plane last with the flight crew. We were allowed to escort them to their gate and sit with them until they boarded the plane and were in the air. They checked their aunts ID upon arrival and ours when they returned. I felt they were safe and as a parent, I needed to know they were safe. The kids had a blast and the flight attendants said they were well behaved and polite. We even googled their flight number and knew exactly where they were at all times. One if the kids was texting us from 35,000 feet. They had a snack on board and watched movies during their flight. Awesome job Alaskan. We will use this airline again. Thank you for making this parent feel their children were in the best of hands and thank you for looking out for my kids.",1
2022-08-20,0.3,Family Leisure,Economy Class,San Diego to San Jose,3.0,3.0,3.0,1.0,,1.0,3,a frustrating experience,True,"  I had a frustrating experience with Alaska. I got a round trip from San Jose to San Diego with my family and among the free items you can check-in are strollers and car seats. On the first flight we were able to check-in for free our son's car seat and wagon-stroller for free. We even called ahead days in advance to ensure we could take our wagon-stroller with us for free. However on the return flight we had to pay to document and check-in the wagon-stroller. The handling of situation was terrible from Alaska. They argued that wagons are not strollers but failed to show any Alaska documentation of their definition of a strollers as ours has seat belts for the kids and can fold to fit the size of large stroller but has a wagon shape. The personnel argued that double strollers were fine but ours was not (even though our could be smaller). We showed them the model on the internet (which states it is a stroller wagon) and even when you search on google for strollers images of this type show on top along the traditional strollers. They argued that allowing us to check-in our ""wagon"" for free during our first flight was a mistake. To make matters even worse, the personnel argued that we use the stroller to carry our stuff which is besides the point as you can do that why any stroller. This suggested to me that Alaska didn't care whether this was a stroller or not and made it harder to actually get an understanding of the rules rooted on Alaska's policies, which Alaska was not able to provide. Along this lines (about not really being helpful) and taking their attitude to a different level, one of the personnel we were having the conversation in order to try to ""solve"" the problem threatened us by saying ""do you want to fly today?"". Not sure what this person was thinking but that only make this experience worse. In the end a more cool headed personnel came in, acknowledged our frustrations and provided a number we can use to complain. This frustrating and unpleasant experience was a result of the poorly documented, inconsistent policies and communication channels at Alaska, and exacerbated by the even worse customer service from Alaska employees at the San Diego airport. I will avoid using Alaska in the future as it is not worth the stress.",-1
2022-08-19,0.1,Business,Economy Class,San Francisco to Orange County,1.0,,,,,1.0,1,Horrible experience,True,"  Horrible experience. Showed up to the airport and was told I could not check-in because they have a cutoff time. They charged me $25 to move me to another flight. After getting through security, I arrived at my gate before the original flight. Despite the flight not being full, they told me they could not allow me to board because as soon as they check for empty seats, they have to close the gate. So I’m on a later flight, missing a doctor appointment and a business meeting. Sitting at my gate and watching my original flight take off. Never again will I book with Alaska Airlines.",-1
2022-08-18,0.1,Solo Leisure,Economy Class,Las Vegas to Seattle,,,,,,1.0,1,told the flight is cancelled,True,"  Never again, was supposed to leave at 8:30 PM from Las Vegas to Portland, every 30 mins the flight keeps getting push back. At 1130 PM, I was told the flight is cancelled. I was supposed to be at my school orientation tomorrow morning at 1000. I was told by the people at the gate to call the airline to rebook my ticket for the 700 AM flight the next morning. Spoke to the agent and was told I’m good to go for the 700 AM flight, 30 mins later I got another call they overbooked the flight. Never had this problem with other airline.",-1
