datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2023-08-10,1,10,"""Delta had a full meltdown"" ",Sam Freid,"Not Verified | My mother flew from Prague to Amsterdam and into Atlanta with no issue, but for some reason, Delta had a full meltdown in the hub city. After nearly being up for 24 hours of travel, her flight was delayed because of staffing issues, then three hours later, they boarded the plane, only to then return to the gate after taxiing and told the flight was canceled. My mom was then in the chaos of the line for flight/hotel accommodation for 3 hours. The call time for support is over a 2-hour wait. After filing a complaint with Delta about my mother not having access to her luggage I received a canned email blaming the cancellation on the weather. This is a lie. Other Delta flights took off after the cancellation (one that another family member was on).",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Atlanta to Sarasota', 'Date Flown': 'August 2023', 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-10,3,10,"""Use another airline that actually cares""",J Reye,"✅ Trip Verified |  
I booked a flight for unaccompanied minors through a delta agent on the phone (credit card rewards had to be done this way). The agent completely ruined our experience. It was not until I arrived at the airport for check in that I was told there was a $300 fee ($150 each way) for the unaccompanied minors. I have sent them on other airlines without this charge. In addition to that, the return flight was booked as the last flight out. It’s Delta policy that they cannot take the last flight in case something happened and the minors were stranded. Makes complete sense, but again we were not informed of this issue when the DELTA agent booked it for us. This caused us to reschedule to another day, waste trips and parking fees to the airport, and take another day off work. So a rundown of surprise expenses due to the inept booking agent: Minor fee- $300 Airport parking- $30 Gas and taking time off work- $$ The airport agents were extremely understanding but limited with what they could offer. After submitting a claim explaining all of this with receipts, customer service granted me a $25 voucher for future flights. Use another airline that actually cares if things go wrong, especially when responsible.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Nashville to Spokane', 'Date Flown': 'July 2023', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Food & Beverages': 4, 'Inflight Entertainment': 4, 'Ground Service': 4, 'Wifi & Connectivity': 4, 'Value For Money': 2, 'Recommended': 'no'}"
2023-08-10,1,10,"""a horrible experience overall""",David Monroe,"✅ Trip Verified |  We arrived in Detroit from Orlando and was expecting an approximate 1 hour lay over before heading to Buffalo International. Upon arrival in Detroit I received a notification that our flight would be delayed until 02:30. It was subsequently delayed two more times I believe, and then as we were preparing to board at nearly 03:00 the flight was canceled due to the pilot calling off or something to do with the pilot. Several Delta flights that night were delayed or canceled and I heard staffing mentioned by personnel for at two other gates. There were not other flights going out due to it being 3am and no other flights to Buffalo until approximately 36 hours later. I think there were only 3-4 Delta personnel in the airport to assist us but none of them could really help. I actually felt bad for them as they were taking a lot of grief from some very frustrated people. I connected with Delta at one of their service phones and was not really given any options and asked for a refund on my tickets so I could try to find alternate transport for my family of 6. I was told I would get $60 per ticket due to us completing the first leg of the trip (Orlando to Detroit). That was the morning of 7/22. It is 8/9/23 now and after a lot of follow up between Delta and the booking company, I am finally getting confirmation of the refund. However, I am only being refunded $32.14 per ticket, not $60. Since Delta could not fulfill their obligation to get my family home, we had to rent a vehicle, drive 6 hours home after spending 7 hours in the airport. I had to return that vehicle the following morning, to Detroit, so another 6 hours on the road. Since there are no one way rentals out of Detroit. I then had to wait approximately 5 hours in the airport to fly back to Buffalo. I was at least able to get my family home ... the new plane ticket cost me about $500 and the rental was around $250 and instead of getting home early Saturday morning, I spent the entire weekend traveling and did not get complete the trip until Sunday night. I am getting a refund of approximately $180 from Delta. I will never intentionally fly into Detroit airport and if I can help it, I will never fly Delta again. This has been a horrible experience overall.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Detroit to Buffalo', 'Date Flown': 'July 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 3, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-10,1,10,"""uncomfortable, claustrophobic and humiliating""",Leslie Mather,"✅ Trip Verified |  Making economy class seats and bathrooms so small should be against the law. I am 5 ft 5"" and 170 lbs. It is absolutely uncomfortable, claustrophobic and humiliating to be crammed into such small spaces. I have never been in such a small bathroom. It was impossible to avoid touching the sink, toilet and other surfaces just standing in the bathroom. My shirt got wet from the sink and I don't want to think about what other substances might have contacted my clothing. Its just gross. This experience makes me rethink any kind of airline travel for any reason. It is a terrible experience. On the return flight, my video screen didn't work. I mentioned it to the flight attendant. She had it reset but it didn't help.",,"{'Type Of Traveller': 'Business', 'Seat Type': 'Economy Class', 'Route': 'New York JFK to Denver', 'Date Flown': 'August 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 2, 'Food & Beverages': 1, 'Inflight Entertainment': 3, 'Ground Service': 2, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-08,1,10,"""horrible customer service""",S Hashida,"✅ Trip Verified |  Unapologetic staff and horrible customer service. Does not accommodate to our problems that they started. They clearly do not know what they are doing. Delays on top of delays, on top of delays, that lead to cancellation. Absolutely unacceptable. Doesn’t even tell you why they are getting delayed.",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Salt Lake City to San Jose', 'Date Flown': 'August 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 2, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-07,4,10,"""luggage is nowhere to be found""",IJ Jechovci,"Not Verified | Everything was going fine, but our joyful emotions quickly came to a stop when looking out of the window of the plane at JFK Airport and seeing ONLY our luggage being removed from the plane. After arriving to Europe and trying to use the ""Delta Fly"" app to track our luggage the only info we got is that our luggage is in Amsterdam. The day after we tried to track our luggage again only to get told that we need to call Delta Support. We called Delta Support and asked them where our luggage is. We were informed that our luggage will come to Europe on 6th of August and that when the luggage is being transported by a different company it won't show on the app which is completely outrageous when they can at least put the flight number of the plane of which the luggage is being transported by. Plus there is no info being sent by email, text or any other form. By the time I'm writing this review it's 7th of August 9:30 PM and our luggage is nowhere to be found.",yes,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'New York JFK to Prague', 'Date Flown': 'July 2023', 'Seat Comfort': 2, 'Cabin Staff Service': 4, 'Food & Beverages': 2, 'Inflight Entertainment': 3, 'Ground Service': 3, 'Wifi & Connectivity': 1, 'Value For Money': 3, 'Recommended': 'yes'}"
2023-08-07,2,10,"""First Class! What a joke""",Jan Foster,"Not Verified | First Class! What a joke! Priority boarding First Class first, but then they start boarding economy right on top of FC passengers so you don't have time to get your personal items and carry on in the overhead without economy trampling and falling over you. And FORGET FC service as soon as you sit down. 4 hour flight. Delta advertises hot meal on their web page. NOT! Chicken croissant sandwich and bag chips (only had 7 sandwiches out of 16 FC passengers) BOX LUNCH or quinoa and roast veggies BOX LUNCH or fruit and cheese BOX LUNCH. Seat arm BROKEN! Delta you have LOST YOUR WAY. You were paid BILLIONS by the government (OUR TAX MONEY) to stay afloat. YOU FORGOT customer service. DON'T FLY DELTA AT ALL.",,"{'Aircraft': 'Boeing 737-800', 'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'First Class', 'Route': 'Salt Lake City to Toronto', 'Date Flown': 'August 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 3, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 4, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-07,1,10,"""they are just money, money"" ",Andrea Martinez,"Not Verified |  Delta is a company that, according to the best in the world, but they are not, they have just made a mess that does not give any solution to the passengers. The flight from Atlanta to Quito should have left at 3:53 p.m. and arrived in Quito Ecuador at 8:00 p.m. .  They were kept there without any solution until 10:43 pm without giving them any solution and the problem is that my dad has a surgery scheduled on Monday and they are going to make the surgery wasted, they don't think about the passenger's life, they are just money, money, but for Charging is great but to help a passenger with a health problem they do nothing, they are the worst company and they have not even had the decency to solve this problem.  Delta es una compañia que segun la mejor del mundo pero no lo son acaban de hacer una embarrada que no dan ninguna solucion a los pasajeros el vuelo Atlanta to Quito tenia que haber salido a las 3:53 pm y llegar a Quito Ecuador 8:00pm. Los tuvieron ahi sin ninguna solucion hasta las 10:43 pm sin darles ninguna solucion y el problema es que mi papa tiene una cirujia programada el dia Lunes y ellos van hacer perder la cirujia no piensan en la vida del pasajero son solo plata plata pero para cobrar son buenisimos pero para ayudar a un pasajeron con un problema de salud no hacen nada son la peor compañia y ni si quiera han tenido la desencia de solucionar este problema.",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Atlanta to Quito', 'Date Flown': 'August 2023', 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-06,10,10,"""Excellent customer service""",Jenny Morin,"Not Verified |  I booked my son J's ticket and used our 100 e-credit, and the agent booked it for Portland, Oregon instead of Portland, Maine! The original price of the ticket was $276. So I called back, asked to talk to a manager to see if we could fix it or transfer the e credit back to my name. Then the agent came back on the phone and told me the manager fixed it and would give us the flight to Maine for the same Price! Now, I had looked up Delta prices and they were about 1200 from Medford to Maine, and I got his flight for $276. Wow. They really made my day. Excellent customer service!",yes,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Medford oregon to Portland, Maine via Grants Pass', 'Date Flown': 'August 2023', 'Value For Money': 5, 'Recommended': 'yes'}"
2023-08-05,2,10,"""Delta always has a problem, so upset"" ",Latoya Hooper,"Not Verified |  My husband and i had to run through the airport in Atlanta because our flight from LAX ran late. Once we got in our seats the plane was ready to leave i knew there would be a problem with our bags! If we were rushed I knew they didnt have time to load our bags. We are at Harrisburg airport just getting a text ""sorry your bags are in atlanta"" You're not sorry Delta, see what happens when you rush! Then the lady telling me did they put reg tags on our bags to identify them to be put on the next flight? Well I didnt take your new employee training class to write notes for that! I feel Delta always has a problem, so upset",,"{'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Economy Class', 'Route': 'Atlanta to Harrisburg', 'Date Flown': 'August 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Food & Beverages': 2, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-05,5,10,"""do better with the meal service"" ",Jay Jacosalem,"Not Verified |   Flight to SLC uneventful, was a good flight, just Beverages and Sun Chips. Flight to HNL was delayed for the second leg due to maintenance issues. Was promptly notified about the delay via the Delta app. For the second flight it was beverages and Sun Chips again! For a 6 hour flight! I get a warm meal for a 4 hour flight with ANA, warm sandwich with Cathay for a 2 hour flight. Good thing we bought a sandwich. Service was good and staff were nice, but please can you do better with the meal service.",,"{'Aircraft': 'Boeing 767', 'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Economy Class', 'Route': 'Detroit to Honolulu via Salt Lake City', 'Date Flown': 'July 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 4, 'Food & Beverages': 1, 'Inflight Entertainment': 4, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 2, 'Recommended': 'no'}"
2023-08-03,1,10,"""stop offering flights you can't staff""",A Mueller,"Not Verified |  If you wish to sleep on the floor in the terminal - by all means - fly Delta. Not only did they have this happen to us on July 20th on our trip to San Diego - due to staff shortage (left hundreds if not thousands of customers stranded in Atlanta) at midnight - with no hotels, no food, and a failed attempt two days later to buy us off with a $35 e Voucher. Delayed, delayed and then cancelled the flight and then even cancelled their alternative flight - spent whole night on floor in Atlanta terminal chasing flights. Thanks Delta. Then on our return trip - they did it again - they due to staff shortages - delayed flights and caused missed connections. Delta alternative was sleep in terminal again - midnight arrival to fly out next day at 9am. Unacceptable - so we got stuck renting a car in Atlanta at midnight to drive the remaining leg of our trip 3 hours. Deltas response - no reimbursement because we didn't accept their next morning flight. Laughable customer service. Speaking of which - try contacting their customer service - its a joke. It's all automated and they only talk by CHAT. Spend a good hour there - and then be told - sorry we cant see case numbers - you have to call. So you call the numbers - and guess what - they are disconnected saying you have to go to the website and use the Chat. Idiotic. Delta is a joke. They are overbooking flights and not reducing flights to look better for shareholders when their flights do not have staff. Then when the poor ticket holders get to locations - Delta delays their flights or cancels them (they already have the ticket holder $$) and then Delta tries to figure it out last minute. Grow up Delta, if you are short on staff, stop booking or offering flights you can't staff and then sticking it to the ticket holders and when it goes south (which it does) don't try and buy us off with pennies on the dollar e-vouchers. Worst experience ever.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'San Diego to Augusta via Atlanta', 'Date Flown': 'July 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 3, 'Food & Beverages': 2, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-08-02,8,10,"""job well done""",Austin Taylor,"Not Verified |  I'm not a seasoned traveler so do not have a lot of experience. I was traveling about 5000 miles so was a bit worried there would be delays. I had two layovers, but thankfully all went well from NC all the way to HI. Thank you Delta job well done!",yes,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Charlotte to Kona', 'Date Flown': 'August 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 5, 'Food & Beverages': 3, 'Inflight Entertainment': 3, 'Ground Service': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2023-07-31,1,10,"""customer service is quite disturbing""",L Kearia,"Not Verified | My experience with Delta has been beyond unacceptable the lack of customer service is quite disturbing considering the high recognition they received on top of being apart of the program for two years now. On July 30,2023 my domestic travel plans went from a 5hr travel day to 15 HOURS due to a minimum of a 585 min delay on my first flight which was never notified until a hour before boarding. Then, I was automatically rebooked for the next flight which followed by hours later being delayed again yet this time no notification until I arrive at the airport to print out my boarding pass. Yesterday, I had to travel three times to the airport just to make it home. With every flight rebooked being delayed I had no choice but to completely travel to Detroit just to make it make to GSO. I was never offered comfort at the gate nor on the flight for the inconvenience. Not one voucher or appropriate compensation was offered. Imagine being given the run-around by agents at the gate and customer care just to find out the following day none of the 7 phone calls to customer care on my travel day were EVER documented. Delta you should be ashamed that you cannot live up to the loyalty and funds your consumer provides you. Being offered only $75 dollars worth in SkyMiles or $175 gift card is insane when you have spent well over $400 combined. After I specifically informed the ATL supervisor today that yesterday a representative offered $250, she told me verbatim the because it was not documented she cannot accommodate me. Yet, with no hesitations the supervisor tells me if decline her today she will have to document this. Honestly is this how you all treat your consumers? Its truly disheartening the only solution this airline has for me is to fill out a complaint comment and wait and wait when I have waited more than enough on July 30,2023. It is clear to me that the airline does NOT CARE and has me reconsidering everything associated with this airline!",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Chicago to Piedmont', 'Date Flown': 'July 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-31,3,10,"""very frustrated with Delta""",Christina Balkis,"Not Verified |  We are very frustrated with Delta and how everything was handled as a Reserve AX delta card holder and Platinum card holder and Gold medallion what ever they claim to title you which means nothing by the way. We have been using a good $10-20k a month on our card, we pay $550 a year and have never had an upgrade or been treated like a status they claim, no VIP, no Standby upgrades, It’s all a load of hype with no outcomes and only empty hopes and promises. When you call, everyone just passes you on to someone else with no solutions! The accommodations were lacking and unorganized. Waiting in line for 2 hours at an airport after flights were delayed so long we missed our connecting flight, then 4 hours at baggage to wait for missed plane luggage! To finally get our luggage that was damaged, I had no medication for way to long. By 1am we could not find any place to accept the food voucher, there was no shuttle to go to a hotel Delta gave us 30 mins away by the time we finally got a hotel, my bags were damaged and we were promised to be compensated to make up for these troubles and they are not offering anything close to fair. After one hour on the phone, 3 agents, multiple answers, no help, we were passed to the lowest customer service Delta rep I have ever spoke with! This did the final for me, so inexperienced yo handle any situations for a stressed out and upset customer who has been through the loop holes to try to get reimbursed and her attitude was just nasty and rude.  Delta is horrible and don’t listen to the customer, they also are not accommodating to people who have been through a tough time during their DELTA flight issues and especially the after the flight issues. I am not a happy Delta member. We are rethinking our choices, rethinking our membership and which card/company I we should look into because of the whole process of this last month with Delta and how they have been handling our situation is the worst experience I have ever had, ruining our family experience that is so hard to have and put together with our demanding schedules these days of precious time and a waste of my sanity and yearly money.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'First Class', 'Route': 'Buffalo to Fort Lauderdale', 'Date Flown': 'July 2023', 'Seat Comfort': 5, 'Cabin Staff Service': 3, 'Food & Beverages': 5, 'Inflight Entertainment': 5, 'Ground Service': 1, 'Wifi & Connectivity': 3, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-31,1,10,"""Worst experience ever!""",Cristiana Colaneri,"Not Verified |  Worst experience ever! New York - Miami! Premium seat was not working, TV screen was not working, Cabin Crew - they should change their job. If you don’t like what you are doing, go for something else! I’m sure Delta doesn’t push you to do this job and this is so disrespectful for the company and for the passengers to act like this.",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Premium Economy', 'Route': 'Rome to Miami via New York', 'Date Flown': 'July 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-31,1,10,"""such a horrible experience""",C Dawson,"✅ Trip Verified |  Purchased ""comfort +"" upgrade, was charged for two seats but then told upgrades weren't available on my flight so I didn't get anything that was advertised with the upgrade. Attendant also skipped over my son when handing out snacks and I had to push the call button and then physically wave down an attendant to get him something. The car seat buckle I have to attach my son's car seat to a rolling dolly looks exactly like a seatbelt extender and went missing while on flight. My best guess is someone grabbed it off the seat next to me or off the floor and too it thinking it was an extender. We were the last people on the plane (mom + toddler) and I was nearly in tears because now I had a loose car seat and toddler to manage through an airport. There was a pile of seat belt extenders on a seat but I was told those were theirs and sorry but someone must've taken mine. They told me to go to the Delta help desk so I did. Trying to hold back my tears as I'm struggling to manage, I asked the help desk for help and they called a manager on me and treated me like a criminal or something. Another couple at the help desk mouthed ""sorry"" to me and were wide eyed at the way I was being treated. I've never ever had such a horrible experience flying. Get your customer service together, delta!",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Premium Economy', 'Route': 'Colorado Springs to Charleston via Atlanta', 'Date Flown': 'July 2023', 'Seat Comfort': 5, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 4, 'Ground Service': 4, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-31,10,10,"""a very consistent service""",J Jones,"✅ Trip Verified | Great seat! Lots of legroom, dedicated overhead space for carry-ons, and a great crew. We had linens, silver cutlery, menus, and glassware for our meals. Meals were from coach but were still delicious. Great service from the crew who regularly topped off our glasses without our having to ask. It's great to see flight attendants enjoying their jobs even though flights are packed and people can be cranky. Not this flight. Everyone seemed happy and I even heard people saying that, ""not all airlines are this nice"" from fellow travelers. I really enjoyed the movies and shows onboard, as well as the snack bar set up in the middle galley near the bathrooms. Delta has a very consistent service from ground crew to flight attendants. Kudos.",yes,"{'Aircraft': 'Boeing 767-400', 'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Premium Economy', 'Route': 'Atlanta to Nice', 'Date Flown': 'July 2023', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Food & Beverages': 5, 'Inflight Entertainment': 5, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2023-07-31,10,10,"""Delta One suites were phenomenal""",J Jones,"✅ Trip Verified | Delta One suites were phenomenal. Extremely comfortable with nice purple mood lighting throughout the cabin. The sliding doors were a nice touch as well as the partition in the middle two seats. Plane seemed nice and new. Crew was awesome! Purser introduced herself to each passenger by name and took meal orders. Crew took their time to deliver service with the utmost professionalism. Flight attendant on the other side pleasantly addressed me and offered more wine and bread. She even offered me an extra bowl of soup which was delicious. Delta is a cut above compared to America and United. I've always had rushed and impersonal service with them, but Delta put them to shame.",yes,"{'Aircraft': 'A330-900', 'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Business Class', 'Route': 'Tel Aviv to Boston', 'Date Flown': 'December 2022', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Food & Beverages': 5, 'Inflight Entertainment': 5, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2023-07-28,5,10,"""Extremely disappointed""",Cristina Ferran,"✅ Trip Verified | Extremely disappointed with Delta. I can count on one hand how many reviews I have written in my life and none have been bad, however this situation was extremely upsetting. My flight was cancelled due to airline issues. I was offered a lousy $100 voucher even though I missed a day of my trip, having to cancel and re book car services as I was traveling out of the country. After 6 weeks someone finally called me to talk about the ticket I sent in as a concern and wanting to speak to someone where a super visor did absolutely nothing and didn’t seem concerned at all. I notified her about a couple I spoke to at the airport that was given a $500 voucher each as well as seat upgrades and she told me numerous times that wouldn’t happen as Delta does not give more than $100 voucher. Well I guess they lied and the email they showed me with their vouchers was a lie too. Extremely disappointed with the customer service. Will stick to American Airlines where they actually take care of their customers when issues like this happen.",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Greensboro to Buenos Aires via Atlanta', 'Date Flown': 'July 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 5, 'Food & Beverages': 3, 'Inflight Entertainment': 5, 'Ground Service': 5, 'Wifi & Connectivity': 1, 'Value For Money': 3, 'Recommended': 'no'}"
2023-07-27,3,10,"""80% of time the flight was delayed""",Arun Patil,"✅ Trip Verified | I was big fan of Delta. Looks Delta has loses it credibility of in time flights. In the past 2 months I flew 6 to 8 times. In this route through Delta 80% of time the flight was delayed. Every time standard answer - saying maintenance issues, engineers are looking into it. I think they should change their name from Delta to Delayta. Thinking to change the airlines",,"{'Type Of Traveller': 'Business', 'Seat Type': 'Economy Class', 'Route': 'Minneapolis to Dallas', 'Date Flown': 'July 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 3, 'Food & Beverages': 3, 'Inflight Entertainment': 4, 'Ground Service': 1, 'Wifi & Connectivity': 4, 'Value For Money': 2, 'Recommended': 'no'}"
2023-07-26,1,10,"""luggage had been lost""",Jessy Davenport,"✅ Trip Verified | My mom and I flew from Boise to Seattle for a little vacation get away for the 4th of July. We left on 7/3 from Boise on a one hour, straight flight to Seattle. When we arrived, we discovered that some how my mother's luggage had been lost. I'm not sure how that can possibly happen on such an easy flight. We had to wait at the Delta baggage claim for 3 1/2 hours for them to finally tell us they would open a case. They had no idea where my mom's bag was. Our plan was to fly into Seattle, get a rental car and drive about 2 1/2 hours away to Ocean Shores. This put us way behind schedule and left my mom with NOTHING - no clothes, no toothbrush, no heart medication. She trusted that Delta would get her bag to its location. For Pete's sake, we weren't taking an international flight with layovers! The next morning Delta called and said they located my mom's bag but that they couldn't deliver it to us because we were too far away and they couldn't ship it via UPS because it was a holiday. By the time Delta would have been able to ship my mom's bag to us, we would have already been returning to the airport at the end of our short vacation. My mom paid to check her bag both ways ($60) just to not have any access to it - plus the stress of not knowing where it was, waiting for hours, and the inconvenience of having none of the items that she brought to accommodate her vacation. She had to spend about $150 of replacement clothes, toothbrush, etc. I contacted Delta after the trip and requested nothing other than that they refund the $60 we paid to check the bag both ways. They would only offer a flight credit good for 12 months.... UNBELIEVABLE. We will not be flying in 12 months so I again asked for a cash refund instead. They refused. This type of customer service in any other industry would make a company go out of business.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Premium Economy', 'Route': 'Boise, Idaho to Seattle, Washington', 'Date Flown': 'July 2023', 'Seat Comfort': 4, 'Cabin Staff Service': 3, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-26,1,10,"""offering to refund the part of their flight""",Louis Kattie,"✅ Trip Verified |  This was by far the worst experience I had with traveling. My flight from Indianapolis was delayed for 30 min but was still on time to get to the connection in ATL. The connection flight was delayed as well for about 1h, then finally we boarded the connection flight. The pilot then told us that there is something wrong with the engine that they would attempt to resolve the issue. About 45min later the pilot told us that we will be asked to deplane as this issue would not be resolved today. He also said that he had been flying for 16 hours straight and would not be able to take us to our destination even if they found another plane. The customer service line was extremely long and after 1h30 AM wait, an employee told us that unfortunately there was no more voucher for hotels. At the same moment we all start receiving rebooked flights notices for 9:30pm, so we were to stay at the airport for 20h. When I spoke to the staff they were very dismissive. I informed them that i have a hip issue and could not sit or stand for so long but they told me to go find myself a hotel and maybe Delta would refund me $100 of it. I asked that they get me my luggage back because i needed to take my blood pressure medication but they said i would have to wait until it arrives in MD. I bought a ticket with Southwest for $200 and was able to get home. Delta is only offering to refund the part of their flight that i did not use, but i paid more last minute with Southwest to get home.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Indianapolis to Baltimore via Atlanta', 'Date Flown': 'June 2023', 'Seat Comfort': 4, 'Cabin Staff Service': 4, 'Inflight Entertainment': 4, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-25,1,10,"""impolite flight attendants and staff""",Baran Razavi,✅ Trip Verified |  Horrible airline with very impolite flight attendants and staff. Flight delayed 3h with no apology - not recommending this airline at all.,,"{'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Economy Class', 'Route': 'Las Vegas to Seattle', 'Date Flown': 'July 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-07-24,1,10,"""Nothing special about Delta first class""",B Nobles,"✅ Trip Verified |  Worst first class experience ever! 1st problem was food. I've flown first class plenty of times and always have 3 choices for dinner. This flight attendant came by to get orders but stated they only have chicken Caesar salad, ugh. I do not eat that, coach had chicken Caesar salad, chicken salad sandwich and some sort of charcuterie option! Now granted they were going to pay extra for ordering any of those but I paid ahead by flying first class and had one nasty option. The flight attendant didn't like that I don't like Caesar salad and gave me attitude the rest of the flight. We also had no WiFi. Going into Hawaii every family needs agricultural forms to fill out, this flight didn't have enough forms and NO pens! They told us a million times the flight was full, so take your own advice and have enough stuff for everyone. They made everyone who did not have a form stay on the flight until they got more forms and filled them out. As a first class passenger with my bags tagged priority they are supposed to come out first, we'll they came out almost last! Flight home, no drinks while waiting for everyone to board, my husband had no blanket and pillow like everyone else in first class, he asked for it, they brought him two blankets because they were out of pillows. He ordered a special meal which they did NOT have!! The only option for dinner was a turkey sandwich and chips! These flight attendants do not call you by name, they could care less that I spent $2000 more per ticket than those sitting in coach and I might as well have been there! Nothing special at all about Delta first class! I will never fly them again, coach or first class",,"{'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'First Class', 'Route': 'Phoenix to Kona', 'Date Flown': 'July 2023', 'Seat Comfort': 2, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 2, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
